Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
David Abraham,Eint Frankfurt,27,27,"2,302",25.6,0,0.00,2017-2018,Bundesliga
Amir Abrashi,Freiburg,12,11,850,9.4,0,0.00,2017-2018,Bundesliga
René Adler,Mainz 05,14,14,"1,260",14.0,0,0.00,2017-2018,Bundesliga
Ailton,Stuttgart,5,1,108,1.2,0,0.00,2017-2018,Bundesliga
Manuel Akanji,Dortmund,11,10,904,10.0,0,0.00,2017-2018,Bundesliga
Chadrac Akolo,Stuttgart,22,13,"1,102",12.2,5,0.41,2017-2018,Bundesliga
Kevin Akpoguma,Hoffenheim,22,17,"1,690",18.8,0,0.00,2017-2018,Bundesliga
David Alaba,Bayern Munich,23,17,"1,551",17.2,2,0.12,2017-2018,Bundesliga
Lucas Alario,Leverkusen,23,17,"1,550",17.2,9,0.52,2017-2018,Bundesliga
Miiko Albornoz,Hannover 96,10,7,703,7.8,0,0.00,2017-2018,Bundesliga
Thiago Alcántara,Bayern Munich,19,12,"1,247",13.9,2,0.14,2017-2018,Bundesliga
Stephan Ambrosius,Hamburger SV,1,1,45,0.5,0,0.00,2017-2018,Bundesliga
Nadiem Amiri,Hoffenheim,28,19,"1,744",19.4,2,0.10,2017-2018,Bundesliga
Waldemar Anton,Hannover 96,27,26,"2,278",25.3,1,0.04,2017-2018,Bundesliga
Dennis Aogo,Stuttgart,29,22,"1,954",21.7,0,0.00,2017-2018,Bundesliga
Charles Aránguiz,Leverkusen,27,27,"2,302",25.6,1,0.04,2017-2018,Bundesliga
Maximilian Arnold,Wolfsburg,29,28,"2,454",27.3,2,0.07,2017-2018,Bundesliga
Jann-Fiete Arp,Hamburger SV,18,8,850,9.4,2,0.21,2017-2018,Bundesliga
Takuma Asano,Stuttgart,15,7,721,8.0,1,0.12,2017-2018,Bundesliga
Santiago Ascacíbar,Stuttgart,29,27,"2,381",26.5,0,0.00,2017-2018,Bundesliga
Simon Asta,Augsburg,1,0,11,0.1,0,0.00,2017-2018,Bundesliga
Pierre-Emerick Aubameyang,Dortmund,16,16,"1,416",15.7,13,0.83,2017-2018,Bundesliga
Jean-Kévin Augustin,RB Leipzig,25,14,"1,266",14.1,9,0.64,2017-2018,Bundesliga
Ludwig Augustinsson,Werder Bremen,29,29,"2,532",28.1,1,0.04,2017-2018,Bundesliga
Yann Aurel Bisseck,Köln,3,1,156,1.7,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Holger Badstuber,Stuttgart,27,24,"2,173",24.1,2,0.08,2017-2018,Bundesliga
Daniel Baier,Augsburg,29,29,"2,538",28.2,0,0.00,2017-2018,Bundesliga
Leon Bailey,Leverkusen,30,25,"2,215",24.6,9,0.37,2017-2018,Bundesliga
Marvin Bakalorz,Hannover 96,28,23,"2,055",22.8,0,0.00,2017-2018,Bundesliga
Ridle Baku,Mainz 05,3,3,233,2.6,2,0.77,2017-2018,Bundesliga
Leon Balogun,Mainz 05,14,14,"1,173",13.0,0,0.00,2017-2018,Bundesliga
Philipp Bargfrede,Werder Bremen,27,23,"1,859",20.7,1,0.05,2017-2018,Bundesliga
Aymen Barkok,Eint Frankfurt,9,2,314,3.5,0,0.00,2017-2018,Bundesliga
Fin Bartels,Werder Bremen,14,14,"1,121",12.5,2,0.16,2017-2018,Bundesliga
Marc Bartra,Dortmund,12,9,807,9.0,2,0.22,2017-2018,Bundesliga
Michy Batshuayi,Dortmund,10,9,839,9.3,7,0.75,2017-2018,Bundesliga
Robert Bauer,Werder Bremen,16,12,956,10.6,0,0.00,2017-2018,Bundesliga
Oliver Baumann,Hoffenheim,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Timo Baumgartl,Stuttgart,29,29,"2,610",29.0,0,0.00,2017-2018,Bundesliga
Julian Baumgartlinger,Leverkusen,22,17,"1,393",15.5,1,0.06,2017-2018,Bundesliga
Noah Joel Sarenren Bazee,Hannover 96,7,0,118,1.3,0,0.00,2017-2018,Bundesliga
Riechedly Bazoer,Wolfsburg,13,6,592,6.6,0,0.00,2017-2018,Bundesliga
Ihlas Bebou,Hannover 96,30,20,"2,140",23.8,5,0.21,2017-2018,Bundesliga
Andreas Beck,Stuttgart,23,22,"1,927",21.4,1,0.05,2017-2018,Bundesliga
Ishak Belfodil,Werder Bremen,26,13,"1,350",15.0,4,0.27,2017-2018,Bundesliga
Stefan Bell,Mainz 05,25,24,"2,177",24.2,1,0.04,2017-2018,Bundesliga
Karim Bellarabi,Leverkusen,24,13,"1,146",12.7,1,0.08,2017-2018,Bundesliga
Lars Bender,Leverkusen,21,20,"1,595",17.7,2,0.11,2017-2018,Bundesliga
Sven Bender,Leverkusen,29,29,"2,345",26.1,2,0.08,2017-2018,Bundesliga
László Bénes,M'Gladbach,2,0,38,0.4,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Marcel Benger,M'Gladbach,1,0,2,0.0,0,0.00,2017-2018,Bundesliga
Charlison Benschop,Hannover 96,7,2,184,2.0,1,0.49,2017-2018,Bundesliga
Nabil Bentaleb,Schalke 04,16,12,"1,011",11.2,4,0.36,2017-2018,Bundesliga
Emil Berggreen,Mainz 05,14,6,669,7.4,4,0.54,2017-2018,Bundesliga
Bernardo,RB Leipzig,18,15,"1,350",15.0,1,0.07,2017-2018,Bundesliga
Juan Bernat,Bayern Munich,11,11,888,9.9,0,0.00,2017-2018,Bundesliga
Ermin Bičakčić,Hoffenheim,9,7,548,6.1,0,0.00,2017-2018,Bundesliga
Leonardo Bittencourt,Köln,22,17,"1,613",17.9,5,0.28,2017-2018,Bundesliga
Pablo de Blasis,Mainz 05,25,20,"1,652",18.4,5,0.27,2017-2018,Bundesliga
Danny Blum,Eint Frankfurt,2,0,29,0.3,1,3.10,2017-2018,Bundesliga
Jérôme Boateng,Bayern Munich,19,19,"1,640",18.2,1,0.05,2017-2018,Bundesliga
Kevin-Prince Boateng,Eint Frankfurt,31,27,"2,357",26.2,6,0.23,2017-2018,Bundesliga
Raúl Bobadilla,M'Gladbach,13,5,449,5.0,0,0.00,2017-2018,Bundesliga
Julian Brandt,Leverkusen,34,26,"2,326",25.8,9,0.35,2017-2018,Bundesliga
Josip Brekalo,Wolfsburg,13,10,869,9.7,3,0.31,2017-2018,Bundesliga
Josip Brekalo,Stuttgart,14,7,726,8.1,1,0.12,2017-2018,Bundesliga
John Brooks,Wolfsburg,9,9,727,8.1,0,0.00,2017-2018,Bundesliga
Daniel Brosinski,Mainz 05,29,28,"2,500",27.8,1,0.04,2017-2018,Bundesliga
Bruma,RB Leipzig,28,16,"1,611",17.9,4,0.22,2017-2018,Bundesliga
Jeffrey Bruma,Wolfsburg,11,11,990,11.0,0,0.00,2017-2018,Bundesliga
Jacob Bruun Larsen,Stuttgart,4,1,107,1.2,0,0.00,2017-2018,Bundesliga
Jacob Bruun Larsen,Dortmund,1,0,7,0.1,0,0.00,2017-2018,Bundesliga
Onur Bulut,Freiburg,1,0,39,0.4,0,0.00,2017-2018,Bundesliga
Guido Burgstaller,Schalke 04,32,24,"2,324",25.8,11,0.43,2017-2018,Bundesliga
Roman Bürki,Dortmund,33,33,"2,969",33.0,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Dženis Burnić,Stuttgart,6,3,305,3.4,0,0.00,2017-2018,Bundesliga
Jakub Błaszczykowski,Wolfsburg,9,6,520,5.8,1,0.17,2017-2018,Bundesliga
Caiuby,Augsburg,33,32,"2,855",31.7,5,0.16,2017-2018,Bundesliga
Luca Caldirola,Werder Bremen,1,1,90,1.0,0,0.00,2017-2018,Bundesliga
Daniel Caligiuri,Schalke 04,33,32,"2,917",32.4,6,0.19,2017-2018,Bundesliga
Ignacio Camacho,Wolfsburg,11,11,951,10.6,0,0.00,2017-2018,Bundesliga
Koen Casteels,Wolfsburg,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Gonzalo Castro,Dortmund,19,16,"1,206",13.4,0,0.00,2017-2018,Bundesliga
Marijan Ćavar,Eint Frankfurt,1,0,32,0.4,0,0.00,2017-2018,Bundesliga
Timothy Chandler,Eint Frankfurt,24,22,"1,892",21.0,2,0.10,2017-2018,Bundesliga
Per Ciljan Skjelbred,Hertha BSC,28,24,"2,183",24.3,0,0.00,2017-2018,Bundesliga
Christian Clemens,Köln,14,6,646,7.2,1,0.14,2017-2018,Bundesliga
Coke,Schalke 04,1,0,2,0.0,0,0.00,2017-2018,Bundesliga
Kingsley Coman,Bayern Munich,21,10,"1,153",12.8,3,0.23,2017-2018,Bundesliga
Marvin Compper,RB Leipzig,2,1,90,1.0,0,0.00,2017-2018,Bundesliga
Jhon Córdoba,Köln,18,9,957,10.6,0,0.00,2017-2018,Bundesliga
Sergio Córdova,Augsburg,26,3,586,6.5,2,0.31,2017-2018,Bundesliga
Danny da Costa,Eint Frankfurt,17,13,"1,202",13.4,1,0.07,2017-2018,Bundesliga
Mickaël Cuisance,M'Gladbach,24,9,"1,207",13.4,0,0.00,2017-2018,Bundesliga
Mahmoud Dahoud,Dortmund,23,11,"1,146",12.7,0,0.00,2017-2018,Bundesliga
Kevin Danso,Augsburg,16,13,"1,105",12.3,2,0.16,2017-2018,Bundesliga
Palkó Dárdai,Hertha BSC,2,0,27,0.3,0,0.00,2017-2018,Bundesliga
Vladimír Darida,Hertha BSC,21,18,"1,635",18.2,0,0.00,2017-2018,Bundesliga
Thomas Delaney,Werder Bremen,32,31,"2,796",31.1,3,0.10,2017-2018,Bundesliga
Kerem Demirbay,Hoffenheim,19,13,"1,211",13.5,2,0.15,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Diego Demme,RB Leipzig,30,25,"2,284",25.4,0,0.00,2017-2018,Bundesliga
Franco Di Santo,Schalke 04,30,22,"1,654",18.4,3,0.16,2017-2018,Bundesliga
Abdou Diallo,Mainz 05,27,27,"2,415",26.8,2,0.07,2017-2018,Bundesliga
Daniel Didavi,Wolfsburg,30,26,"2,237",24.9,9,0.36,2017-2018,Bundesliga
Dennis Diekmeier,Hamburger SV,22,22,"1,868",20.8,0,0.00,2017-2018,Bundesliga
Landry Dimata,Wolfsburg,21,9,902,10.0,0,0.00,2017-2018,Bundesliga
Giulio Donati,Mainz 05,29,26,"2,284",25.4,0,0.00,2017-2018,Bundesliga
Ji Dong-won,Augsburg,3,0,19,0.2,0,0.00,2017-2018,Bundesliga
Anastasios Donis,Stuttgart,18,11,949,10.5,2,0.19,2017-2018,Bundesliga
Niklas Dorsch,Bayern Munich,1,1,90,1.0,1,1.00,2017-2018,Bundesliga
Mohamed Dräger,Freiburg,2,0,52,0.6,0,0.00,2017-2018,Bundesliga
Aleksandar Dragović,Leverkusen,1,0,45,0.5,0,0.00,2017-2018,Bundesliga
Josip Drmić,M'Gladbach,13,4,467,5.2,4,0.77,2017-2018,Bundesliga
Rick van Drongelen,Hamburger SV,18,16,"1,440",16.0,0,0.00,2017-2018,Bundesliga
Ondrej Duda,Hertha BSC,17,9,744,8.3,1,0.12,2017-2018,Bundesliga
Mandela Egbo,M'Gladbach,1,0,11,0.1,0,0.00,2017-2018,Bundesliga
Johannes Eggestein,Werder Bremen,7,0,99,1.1,0,0.00,2017-2018,Bundesliga
Maximilian Eggestein,Werder Bremen,33,31,"2,692",29.9,2,0.07,2017-2018,Bundesliga
Albin Ekdal,Hamburger SV,19,12,"1,108",12.3,0,0.00,2017-2018,Bundesliga
Josip Elez,Hannover 96,11,9,774,8.6,0,0.00,2017-2018,Bundesliga
Nico Elvedi,M'Gladbach,33,33,"2,914",32.4,2,0.06,2017-2018,Bundesliga
Breel Embolo,Schalke 04,21,9,919,10.2,3,0.29,2017-2018,Bundesliga
Michael Esser,Hannover 96,3,3,270,3.0,0,0.00,2017-2018,Bundesliga
Alexander Esswein,Hertha BSC,16,6,617,6.9,2,0.29,2017-2018,Bundesliga
Franck Evina,Bayern Munich,2,2,110,1.2,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Marco Fabián,Eint Frankfurt,7,3,422,4.7,1,0.21,2017-2018,Bundesliga
Ralf Fährmann,Schalke 04,34,34,"3,015",33.5,0,0.00,2017-2018,Bundesliga
Simon Falette,Eint Frankfurt,27,25,"2,211",24.6,1,0.04,2017-2018,Bundesliga
Felipe,Hannover 96,6,6,457,5.1,0,0.00,2017-2018,Bundesliga
Ohis Felix Uduokhai,Wolfsburg,19,17,"1,560",17.3,1,0.06,2017-2018,Bundesliga
Gelson Fernandes,Eint Frankfurt,19,12,"1,036",11.5,0,0.00,2017-2018,Bundesliga
Alfreð Finnbogason,Augsburg,22,22,"1,814",20.2,12,0.60,2017-2018,Bundesliga
Viktor Fischer,Mainz 05,10,3,336,3.7,0,0.00,2017-2018,Bundesliga
Emil Forsberg,RB Leipzig,21,15,"1,370",15.2,2,0.13,2017-2018,Bundesliga
Iver Fossum,Hannover 96,19,13,"1,306",14.5,1,0.07,2017-2018,Bundesliga
Raphael Framberger,Augsburg,9,7,696,7.7,0,0.00,2017-2018,Bundesliga
Mike Frantz,Freiburg,15,12,"1,041",11.6,0,0.00,2017-2018,Bundesliga
Fabian Frei,Mainz 05,11,10,802,8.9,1,0.11,2017-2018,Bundesliga
Marco Friedl,Bayern Munich,1,0,45,0.5,0,0.00,2017-2018,Bundesliga
Marco Friedl,Werder Bremen,9,6,600,6.7,0,0.00,2017-2018,Bundesliga
Chris Führich,Köln,2,1,95,1.1,0,0.00,2017-2018,Bundesliga
Niclas Füllkrug,Hannover 96,34,26,"2,387",26.5,14,0.53,2017-2018,Bundesliga
Mijat Gaćinović,Eint Frankfurt,29,22,"1,815",20.2,1,0.05,2017-2018,Bundesliga
Ulisses Garcia,Werder Bremen,1,1,90,1.0,0,0.00,2017-2018,Bundesliga
Jean-Philippe Gbamin,Mainz 05,30,29,"2,591",28.8,1,0.03,2017-2018,Bundesliga
Theodor Gebre Selassie,Werder Bremen,32,31,"2,828",31.4,3,0.10,2017-2018,Bundesliga
Dennis Geiger,Hoffenheim,21,20,"1,588",17.6,2,0.11,2017-2018,Bundesliga
Christian Gentner,Stuttgart,27,27,"2,412",26.8,2,0.07,2017-2018,Bundesliga
Yannick Gerhardt,Wolfsburg,17,12,"1,228",13.6,1,0.07,2017-2018,Bundesliga
Rafał Gikiewicz,Freiburg,2,1,154,1.7,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Daniel Ginczek,Stuttgart,23,17,"1,523",16.9,7,0.41,2017-2018,Bundesliga
Matthias Ginter,M'Gladbach,34,34,"3,060",34.0,5,0.15,2017-2018,Bundesliga
Serge Gnabry,Hoffenheim,22,20,"1,507",16.7,10,0.60,2017-2018,Bundesliga
Mario Gómez,Wolfsburg,12,11,936,10.4,1,0.10,2017-2018,Bundesliga
Mario Gómez,Stuttgart,16,16,"1,385",15.4,8,0.52,2017-2018,Bundesliga
Sergio Gómez,Dortmund,2,0,9,0.1,0,0.00,2017-2018,Bundesliga
Jérôme Gondorf,Werder Bremen,21,7,797,8.9,1,0.11,2017-2018,Bundesliga
Leon Goretzka,Schalke 04,26,21,"1,982",22.0,4,0.18,2017-2018,Bundesliga
Mario Götze,Dortmund,23,19,"1,601",17.8,2,0.11,2017-2018,Bundesliga
Mohamed Gouaida,Hamburger SV,1,1,58,0.6,0,0.00,2017-2018,Bundesliga
Jeffrey Gouweleeuw,Augsburg,27,27,"2,385",26.5,0,0.00,2017-2018,Bundesliga
Michael Gregoritsch,Augsburg,32,30,"2,527",28.1,13,0.46,2017-2018,Bundesliga
Anto Grgić,Stuttgart,1,0,7,0.1,0,0.00,2017-2018,Bundesliga
Vincenzo Grifo,M'Gladbach,17,9,786,8.7,0,0.00,2017-2018,Bundesliga
Florian Grillitsch,Hoffenheim,25,21,"1,888",21.0,1,0.05,2017-2018,Bundesliga
Karim Guédé,Freiburg,2,1,60,0.7,0,0.00,2017-2018,Bundesliga
Raphaël Guerreiro,Dortmund,9,6,547,6.1,1,0.16,2017-2018,Bundesliga
Josuha Guilavogui,Wolfsburg,29,27,"2,404",26.7,3,0.11,2017-2018,Bundesliga
Sehrou Guirassy,Köln,15,8,851,9.5,4,0.42,2017-2018,Bundesliga
Péter Gulácsi,RB Leipzig,33,33,"2,970",33.0,0,0.00,2017-2018,Bundesliga
Manuel Gulde,Freiburg,17,17,"1,530",17.0,1,0.06,2017-2018,Bundesliga
Christian Günter,Freiburg,34,34,"3,060",34.0,1,0.03,2017-2018,Bundesliga
Jonathan de Guzmán,Eint Frankfurt,16,12,"1,092",12.1,0,0.00,2017-2018,Bundesliga
Janik Haberer,Freiburg,33,31,"2,748",30.5,3,0.10,2017-2018,Bundesliga
Alexander Hack,Mainz 05,15,14,"1,287",14.3,1,0.07,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Robin Hack,Hoffenheim,3,1,69,0.8,1,1.30,2017-2018,Bundesliga
André Hahn,Hamburger SV,23,14,"1,358",15.1,3,0.20,2017-2018,Bundesliga
Izet Hajrović,Werder Bremen,9,0,189,2.1,0,0.00,2017-2018,Bundesliga
Sébastien Haller,Eint Frankfurt,31,26,"2,347",26.1,9,0.35,2017-2018,Bundesliga
Marcel Halstenberg,RB Leipzig,15,14,"1,178",13.1,2,0.15,2017-2018,Bundesliga
Tim Handwerker,Köln,11,3,396,4.4,0,0.00,2017-2018,Bundesliga
Genki Haraguchi,Hertha BSC,7,2,211,2.3,0,0.00,2017-2018,Bundesliga
Amine Harit,Schalke 04,31,23,"2,043",22.7,3,0.13,2017-2018,Bundesliga
Martin Harnik,Hannover 96,30,21,"1,888",21.0,9,0.43,2017-2018,Bundesliga
Makoto Hasebe,Eint Frankfurt,24,23,"2,090",23.2,0,0.00,2017-2018,Bundesliga
Kai Havertz,Leverkusen,30,22,"2,144",23.8,3,0.13,2017-2018,Bundesliga
Thorgan Hazard,M'Gladbach,34,33,"2,939",32.7,10,0.31,2017-2018,Bundesliga
Jonas Hector,Köln,20,20,"1,759",19.5,2,0.10,2017-2018,Bundesliga
Dominique Heintz,Köln,31,31,"2,790",31.0,1,0.03,2017-2018,Bundesliga
Marcel Heller,Augsburg,24,14,"1,299",14.4,0,0.00,2017-2018,Bundesliga
Benjamin Henrichs,Leverkusen,23,11,"1,268",14.1,0,0.00,2017-2018,Bundesliga
Patrick Herrmann,M'Gladbach,23,12,"1,124",12.5,0,0.00,2017-2018,Bundesliga
Kaylen Hinds,Wolfsburg,1,1,90,1.0,0,0.00,2017-2018,Bundesliga
Martin Hinteregger,Augsburg,30,29,"2,655",29.5,0,0.00,2017-2018,Bundesliga
Marwin Hitz,Augsburg,32,32,"2,880",32.0,0,0.00,2017-2018,Bundesliga
Nicolas Höfler,Freiburg,27,24,"2,259",25.1,1,0.04,2017-2018,Bundesliga
Jonas Hofmann,M'Gladbach,23,12,"1,033",11.5,0,0.00,2017-2018,Bundesliga
Marco Höger,Köln,23,20,"1,674",18.6,0,0.00,2017-2018,Bundesliga
Lucas Höler,Freiburg,14,12,906,10.1,1,0.10,2017-2018,Bundesliga
Lewis Holtby,Hamburger SV,16,13,"1,196",13.3,6,0.45,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Gerrit Holtmann,Mainz 05,17,10,901,10.0,2,0.20,2017-2018,Bundesliga
Jannes Horn,Köln,11,10,825,9.2,0,0.00,2017-2018,Bundesliga
Timo Horn,Köln,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Lukáš Hrádecký,Eint Frankfurt,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Branimir Hrgota,Eint Frankfurt,6,2,196,2.2,0,0.00,2017-2018,Bundesliga
Timo Hübers,Hannover 96,5,5,450,5.0,0,0.00,2017-2018,Bundesliga
Benjamin Hübner,Hoffenheim,27,27,"2,315",25.7,3,0.12,2017-2018,Bundesliga
Florian Hübner,Hannover 96,9,4,327,3.6,0,0.00,2017-2018,Bundesliga
Mats Hummels,Bayern Munich,26,25,"2,213",24.6,1,0.04,2017-2018,Bundesliga
Aaron Hunt,Hamburger SV,28,26,"2,081",23.1,3,0.13,2017-2018,Bundesliga
Vedad Ibišević,Hertha BSC,27,18,"1,452",16.1,6,0.37,2017-2018,Bundesliga
Stefan Ilsanker,RB Leipzig,21,14,"1,289",14.3,0,0.00,2017-2018,Bundesliga
Emiliano Insúa,Stuttgart,25,24,"2,106",23.4,0,0.00,2017-2018,Bundesliga
Pablo Insua,Schalke 04,1,0,27,0.3,0,0.00,2017-2018,Bundesliga
Alexander Isak,Dortmund,5,1,119,1.3,0,0.00,2017-2018,Bundesliga
Tatsuya Ito,Hamburger SV,20,12,"1,012",11.2,0,0.00,2017-2018,Bundesliga
Gian-Luca Itter,Wolfsburg,5,5,412,4.6,0,0.00,2017-2018,Bundesliga
Koo Ja-cheol,Augsburg,28,23,"2,046",22.7,2,0.09,2017-2018,Bundesliga
Paul Jaeckel,Wolfsburg,3,3,270,3.0,0,0.00,2017-2018,Bundesliga
Kilian Jakob,Augsburg,1,1,50,0.6,0,0.00,2017-2018,Bundesliga
Vasilije Janjicic,Hamburger SV,7,3,320,3.6,0,0.00,2017-2018,Bundesliga
Christoph Janker,Augsburg,5,0,78,0.9,0,0.00,2017-2018,Bundesliga
Tony Jantschke,M'Gladbach,13,8,727,8.1,0,0.00,2017-2018,Bundesliga
Rune Jarstein,Hertha BSC,31,31,"2,790",31.0,0,0.00,2017-2018,Bundesliga
Bakery Jatta,Hamburger SV,10,3,297,3.3,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Tin Jedvaj,Leverkusen,10,6,599,6.7,0,0.00,2017-2018,Bundesliga
Aron Jóhannsson,Werder Bremen,12,2,276,3.1,1,0.33,2017-2018,Bundesliga
Fabian Johnson,M'Gladbach,10,5,465,5.2,1,0.19,2017-2018,Bundesliga
Miloš Jojić,Köln,25,17,"1,459",16.2,2,0.12,2017-2018,Bundesliga
Jonathas,Hannover 96,12,7,634,7.0,3,0.43,2017-2018,Bundesliga
Nigel de Jong,Mainz 05,11,10,737,8.2,0,0.00,2017-2018,Bundesliga
Luka Jović,Eint Frankfurt,22,9,936,10.4,8,0.77,2017-2018,Bundesliga
Gideon Jung,Hamburger SV,30,29,"2,570",28.6,1,0.04,2017-2018,Bundesliga
Sebastian Jung,Wolfsburg,2,1,78,0.9,0,0.00,2017-2018,Bundesliga
Zlatko Junuzović,Werder Bremen,24,17,"1,633",18.1,2,0.11,2017-2018,Bundesliga
Gojko Kačar,Augsburg,6,3,228,2.5,1,0.39,2017-2018,Bundesliga
Pavel Kadeřábek,Hoffenheim,28,24,"2,199",24.4,2,0.08,2017-2018,Bundesliga
Shinji Kagawa,Dortmund,19,12,"1,166",13.0,5,0.39,2017-2018,Bundesliga
Florian Kainz,Werder Bremen,30,19,"1,712",19.0,3,0.16,2017-2018,Bundesliga
Dominik Kaiser,RB Leipzig,10,3,277,3.1,0,0.00,2017-2018,Bundesliga
Salomon Kalou,Hertha BSC,31,27,"2,207",24.5,12,0.49,2017-2018,Bundesliga
Daichi Kamada,Eint Frankfurt,3,2,144,1.6,0,0.00,2017-2018,Bundesliga
Marcin Kamiński,Stuttgart,23,12,"1,138",12.6,0,0.00,2017-2018,Bundesliga
Kevin Kampl,RB Leipzig,26,22,"2,019",22.4,1,0.04,2017-2018,Bundesliga
Kevin Kampl,Leverkusen,1,0,30,0.3,0,0.00,2017-2018,Bundesliga
Bartosz Kapustka,Freiburg,7,3,235,2.6,1,0.38,2017-2018,Bundesliga
Kenan Karaman,Hannover 96,22,8,855,9.5,1,0.11,2017-2018,Bundesliga
Florian Kath,Freiburg,24,3,674,7.5,1,0.13,2017-2018,Bundesliga
Ole Käuper,Werder Bremen,1,1,73,0.8,0,0.00,2017-2018,Bundesliga
Thilo Kehrer,Schalke 04,28,27,"2,365",26.3,3,0.11,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Naby Keïta,RB Leipzig,27,23,"1,962",21.8,6,0.28,2017-2018,Bundesliga
Marc-Oliver Kempf,Freiburg,12,11,901,10.0,0,0.00,2017-2018,Bundesliga
Ryan Kent,Freiburg,6,1,245,2.7,0,0.00,2017-2018,Bundesliga
Rani Khedira,Augsburg,30,27,"2,275",25.3,1,0.04,2017-2018,Bundesliga
Stefan Kießling,Leverkusen,8,0,82,0.9,0,0.00,2017-2018,Bundesliga
Joshua Kimmich,Bayern Munich,29,26,"2,329",25.9,1,0.04,2017-2018,Bundesliga
Felix Klaus,Hannover 96,28,25,"1,981",22.0,4,0.18,2017-2018,Bundesliga
Tim Kleindienst,Freiburg,22,12,"1,138",12.6,2,0.16,2017-2018,Bundesliga
Lukas Klostermann,RB Leipzig,26,25,"2,190",24.3,1,0.04,2017-2018,Bundesliga
Lukas Klünter,Köln,19,14,"1,336",14.8,1,0.07,2017-2018,Bundesliga
Robin Knoche,Wolfsburg,24,24,"2,102",23.4,1,0.04,2017-2018,Bundesliga
Törles Knöll,Hamburger SV,1,0,18,0.2,0,0.00,2017-2018,Bundesliga
Robin Koch,Freiburg,26,21,"1,919",21.3,2,0.09,2017-2018,Bundesliga
Kenan Kodro,Mainz 05,8,2,232,2.6,0,0.00,2017-2018,Bundesliga
Dominik Kohr,Leverkusen,28,18,"1,664",18.5,1,0.05,2017-2018,Bundesliga
Ibrahima Konaté,RB Leipzig,16,14,"1,228",13.6,0,0.00,2017-2018,Bundesliga
Yevhen Konoplyanka,Schalke 04,27,18,"1,562",17.4,4,0.23,2017-2018,Bundesliga
Julian Korb,Hannover 96,28,28,"2,336",26.0,1,0.04,2017-2018,Bundesliga
Filip Kostić,Hamburger SV,30,27,"2,438",27.1,5,0.18,2017-2018,Bundesliga
Vincent Koziello,Köln,12,8,789,8.8,1,0.11,2017-2018,Bundesliga
Thomas Kraft,Hertha BSC,3,3,270,3.0,0,0.00,2017-2018,Bundesliga
Andrej Kramarić,Hoffenheim,34,22,"2,228",24.8,13,0.53,2017-2018,Bundesliga
Christoph Kramer,M'Gladbach,27,26,"2,151",23.9,3,0.13,2017-2018,Bundesliga
Max Kruse,Werder Bremen,29,28,"2,453",27.3,6,0.22,2017-2018,Bundesliga
Lukas Kübler,Freiburg,15,13,"1,151",12.8,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Filip Kusić,Köln,1,0,15,0.2,0,0.00,2017-2018,Bundesliga
Konrad Laimer,RB Leipzig,22,14,"1,337",14.9,0,0.00,2017-2018,Bundesliga
Sebastian Langkamp,Hertha BSC,12,11,955,10.6,0,0.00,2017-2018,Bundesliga
Sebastian Langkamp,Werder Bremen,9,5,411,4.6,0,0.00,2017-2018,Bundesliga
Danny Latza,Mainz 05,29,27,"2,352",26.1,2,0.08,2017-2018,Bundesliga
Valentino Lazaro,Hertha BSC,26,19,"1,864",20.7,2,0.10,2017-2018,Bundesliga
Mathew Leckie,Hertha BSC,26,19,"1,853",20.6,5,0.24,2017-2018,Bundesliga
Matthias Lehmann,Köln,20,17,"1,515",16.8,0,0.00,2017-2018,Bundesliga
Bernd Leno,Leverkusen,33,33,"2,970",33.0,0,0.00,2017-2018,Bundesliga
Robert Lewandowski,Bayern Munich,30,24,"2,172",24.1,29,1.20,2017-2018,Bundesliga
Philipp Lienhart,Freiburg,11,11,865,9.6,0,0.00,2017-2018,Bundesliga
Ademola Lookman,RB Leipzig,11,7,574,6.4,5,0.78,2017-2018,Bundesliga
Lars Lukas Mai,Bayern Munich,2,2,180,2.0,0,0.00,2017-2018,Bundesliga
Fabian Lustenberger,Hertha BSC,23,18,"1,583",17.6,0,0.00,2017-2018,Bundesliga
Andreas Luthe,Augsburg,2,2,180,2.0,0,0.00,2017-2018,Bundesliga
