Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Paik Seung-ho,Girona,3,0,60,0.7,0,0.00,2018-2019,La Liga
Gaku Shibasaki,Getafe,7,5,389,4.3,0,0.00,2018-2019,La Liga
Sidnei,Betis,24,20,"1,742",19.4,1,0.05,2018-2019,La Liga
André Silva,Sevilla,27,25,"2,159",24.0,9,0.38,2018-2019,La Liga
Jonathan Silva,Leganés,30,30,"2,700",30.0,3,0.10,2018-2019,La Liga
Moses Simon,Levante,19,8,785,8.7,1,0.11,2018-2019,La Liga
Unai Simón,Athletic Club,7,7,630,7.0,0,0.00,2018-2019,La Liga
Dimitris Siovas,Leganés,34,34,"2,962",32.9,1,0.03,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Pione Sisto,Celta Vigo,25,8,844,9.4,2,0.21,2018-2019,La Liga
Antonio Sivera,Alavés,3,3,270,3.0,0,0.00,2018-2019,La Liga
Rubén Sobrino,Alavés,20,10,965,10.7,3,0.28,2018-2019,La Liga
Rubén Sobrino,Valencia,4,2,193,2.1,0,0.00,2018-2019,La Liga
Alex Sola,Real Sociedad,1,1,90,1.0,0,0.00,2018-2019,La Liga
Andrés Solano,Atlético Madrid,1,1,45,0.5,0,0.00,2018-2019,La Liga
Carlos Soler,Valencia,31,27,"2,460",27.3,2,0.07,2018-2019,La Liga
Kévin Soni,Girona,5,1,82,0.9,0,0.00,2018-2019,La Liga
David Soria,Getafe,37,37,"3,330",37.0,0,0.00,2018-2019,La Liga
Juan Soriano,Sevilla,4,4,359,4.0,0,0.00,2018-2019,La Liga
Cristhian Stuani,Girona,32,30,"2,729",30.3,19,0.63,2018-2019,La Liga
Damián Suárez,Getafe,36,36,"3,240",36.0,0,0.00,2018-2019,La Liga
Denis Suárez,Barcelona,2,0,19,0.2,0,0.00,2018-2019,La Liga
Leonardo Suárez,Valladolid,12,7,517,5.7,2,0.35,2018-2019,La Liga
Luis Suárez,Barcelona,33,31,"2,827",31.4,21,0.67,2018-2019,La Liga
Mario Suárez,Rayo Vallecano,14,11,"1,026",11.4,2,0.18,2018-2019,La Liga
Markel Susaeta,Athletic Club,22,15,"1,379",15.3,1,0.07,2018-2019,La Liga
Rodrigo Tarín,Leganés,18,15,"1,429",15.9,0,0.00,2018-2019,La Liga
Cristian Tello,Betis,29,13,"1,573",17.5,4,0.23,2018-2019,La Liga
Marc-André ter Stegen,Barcelona,35,35,"3,150",35.0,0,0.00,2018-2019,La Liga
David Timor,Girona,2,2,163,1.8,0,0.00,2018-2019,La Liga
Tito,Rayo Vallecano,15,12,"1,098",12.2,0,0.00,2018-2019,La Liga
Jean-Clair Todibo,Barcelona,2,2,157,1.7,0,0.00,2018-2019,La Liga
Karl Toko Ekambi,Villarreal,34,24,"2,144",23.8,10,0.42,2018-2019,La Liga
Raúl de Tomás,Rayo Vallecano,33,32,"2,813",31.3,14,0.45,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Toño,Levante,21,21,"1,763",19.6,1,0.05,2018-2019,La Liga
Daniel Torres,Alavés,2,1,71,0.8,0,0.00,2018-2019,La Liga
Ferrán Torres,Valencia,24,8,850,9.4,2,0.21,2018-2019,La Liga
Óscar Trejo,Rayo Vallecano,26,22,"1,764",19.6,1,0.05,2018-2019,La Liga
Manu Trigueros,Villarreal,24,18,"1,547",17.2,0,0.00,2018-2019,La Liga
Patrick Twumasi,Alavés,11,0,170,1.9,0,0.00,2018-2019,La Liga
Samuel Umtiti,Barcelona,14,13,"1,189",13.2,0,0.00,2018-2019,La Liga
Enes Ünal,Valladolid,33,24,"2,148",23.9,6,0.25,2018-2019,La Liga
Tomáš Vaclík,Sevilla,33,33,"2,970",33.0,0,0.00,2018-2019,La Liga
Valery,Girona,17,10,888,9.9,0,0.00,2018-2019,La Liga
Jesús Vallejo,Real Madrid,5,4,311,3.5,1,0.29,2018-2019,La Liga
Federico Valverde,Real Madrid,16,6,656,7.3,0,0.00,2018-2019,La Liga
Raphaël Varane,Real Madrid,32,31,"2,754",30.6,2,0.07,2018-2019,La Liga
Franco Vázquez,Sevilla,34,26,"2,280",25.3,3,0.12,2018-2019,La Liga
Kevin Vázquez,Celta Vigo,4,2,220,2.4,0,0.00,2018-2019,La Liga
Lucas Vázquez,Real Madrid,31,15,"1,510",16.8,1,0.06,2018-2019,La Liga
Koke Vegas,Levante,1,1,90,1.0,0,0.00,2018-2019,La Liga
Emiliano Velázquez,Rayo Vallecano,18,14,"1,277",14.2,0,0.00,2018-2019,La Liga
Daniele Verde,Valladolid,22,4,657,7.3,2,0.27,2018-2019,La Liga
Thomas Vermaelen,Barcelona,9,7,587,6.5,0,0.00,2018-2019,La Liga
Mikel Vesga,Leganés,26,23,"2,070",23.0,1,0.04,2018-2019,La Liga
Rúben Vezo,Levante,15,15,"1,339",14.9,2,0.13,2018-2019,La Liga
Rúben Vezo,Valencia,4,2,196,2.2,0,0.00,2018-2019,La Liga
Aleix Vidal,Sevilla,11,5,528,5.9,0,0.00,2018-2019,La Liga
Arturo Vidal,Barcelona,33,22,"1,929",21.4,3,0.14,2018-2019,La Liga
,,,,,,,,2018-2019,La Liga
Carlos Vigaray,Alavés,8,7,647,7.2,0,0.00,2018-2019,La Liga
Dídac Vilà,Espanyol,27,27,"2,354",26.2,0,0.00,2018-2019,La Liga
Toni Villa,Valladolid,26,21,"1,762",19.6,2,0.10,2018-2019,La Liga
Vitolo,Atlético Madrid,20,5,753,8.4,0,0.00,2018-2019,La Liga
Nikola Vukčević,Levante,16,9,670,7.4,0,0.00,2018-2019,La Liga
Moussa Wagué,Barcelona,3,2,225,2.5,0,0.00,2018-2019,La Liga
Wakaso,Alavés,29,18,"1,669",18.5,1,0.05,2018-2019,La Liga
Daniel Wass,Valencia,32,26,"2,354",26.2,1,0.04,2018-2019,La Liga
Axel Werner,Huesca,6,6,540,6.0,0,0.00,2018-2019,La Liga
Iñaki Williams,Athletic Club,38,36,"3,025",33.6,13,0.39,2018-2019,La Liga
Maximilian Wöber,Sevilla,7,6,536,6.0,0,0.00,2018-2019,La Liga
Yoel,Valladolid,3,3,270,3.0,0,0.00,2018-2019,La Liga
Okay Yokuşlu,Celta Vigo,30,26,"2,198",24.4,2,0.08,2018-2019,La Liga
Joseba Zaldúa,Real Sociedad,26,25,"2,139",23.8,1,0.04,2018-2019,La Liga
Nabil El Zhar,Leganés,27,9,966,10.7,4,0.37,2018-2019,La Liga
Luca Zidane,Real Madrid,1,1,90,1.0,0,0.00,2018-2019,La Liga
Igor Zubeldia,Real Sociedad,33,29,"2,549",28.3,0,0.00,2018-2019,La Liga
Martín Zubimendi,Real Sociedad,1,0,7,0.1,0,0.00,2018-2019,La Liga
David Zurutuza,Real Sociedad,21,13,"1,222",13.6,2,0.15,2018-2019,La Liga
Antonio Adán,Atlético Madrid,1,0,25,0.3,0,0.00,2019-2020,La Liga
Aritz Aduriz,Athletic Club,14,0,208,2.3,1,0.43,2019-2020,La Liga
Lumor Agbenyenu,Mallorca,23,20,"1,805",20.1,1,0.05,2019-2020,La Liga
Martin Agirregabiria,Alavés,31,23,"2,099",23.3,1,0.04,2019-2020,La Liga
Joseph Aidoo,Celta Vigo,32,27,"2,502",27.8,0,0.00,2019-2020,La Liga
Jordi Alba,Barcelona,27,25,"2,187",24.3,2,0.08,2019-2020,La Liga
Raúl Albiol,Villarreal,36,36,"3,237",36.0,1,0.03,2019-2020,La Liga
Paco Alcácer,Villarreal,13,11,924,10.3,4,0.39,2019-2020,La Liga
Rubén Alcaraz,Valladolid,27,20,"1,927",21.4,2,0.09,2019-2020,La Liga
Álex Alegría,Mallorca,6,0,109,1.2,0,0.00,2019-2020,La Liga
Carles Aleñá,Barcelona,4,2,172,1.9,0,0.00,2019-2020,La Liga
Carles Aleñá,Betis,17,7,735,8.2,1,0.12,2019-2020,La Liga
Sergio Álvarez,Eibar,18,14,"1,147",12.7,0,0.00,2019-2020,La Liga
Sergio Álvarez,Celta Vigo,2,2,180,2.0,0,0.00,2019-2020,La Liga
Yeray Álvarez,Athletic Club,32,32,"2,810",31.2,0,0.00,2019-2020,La Liga
Ibrahim Amadou,Leganés,10,9,770,8.6,0,0.00,2019-2020,La Liga
Amath,Getafe,7,0,66,0.7,0,0.00,2019-2020,La Liga
Miguel Ángel Guerrero,Leganés,13,9,790,8.8,1,0.11,2019-2020,La Liga
José Ángel,Eibar,28,27,"2,360",26.2,1,0.04,2019-2020,La Liga
Miguel Ángel Moyá,Real Sociedad,13,13,"1,170",13.0,0,0.00,2019-2020,La Liga
Antoñito,Valladolid,15,11,"1,029",11.4,0,0.00,2019-2020,La Liga
Vitorino Antunes,Getafe,1,0,6,0.1,0,0.00,2019-2020,La Liga
Anuar,Valladolid,11,1,189,2.1,0,0.00,2019-2020,La Liga
Mauro Arambarri,Getafe,35,34,"3,069",34.1,1,0.03,2019-2020,La Liga
Néstor Araujo,Celta Vigo,34,32,"2,888",32.1,1,0.03,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Ronald Araújo,Barcelona,6,2,238,2.6,0,0.00,2019-2020,La Liga
Anaitz Arbilla,Eibar,24,22,"2,007",22.3,1,0.04,2019-2020,La Liga
Alphonse Areola,Real Madrid,4,4,360,4.0,0,0.00,2019-2020,La Liga
Santiago Arias,Atlético Madrid,14,11,"1,076",12.0,0,0.00,2019-2020,La Liga
José Arnaiz,Osasuna,14,8,791,8.8,2,0.23,2019-2020,La Liga
José Arnaiz,Leganés,12,2,337,3.7,0,0.00,2019-2020,La Liga
Sergio Asenjo,Villarreal,34,34,"3,060",34.0,0,0.00,2019-2020,La Liga
Marco Asensio,Real Madrid,9,3,336,3.7,3,0.80,2019-2020,La Liga
Iago Aspas,Celta Vigo,37,37,"3,262",36.2,14,0.39,2019-2020,La Liga
Roger Assalé,Leganés,14,2,531,5.9,2,0.34,2019-2020,La Liga
Miguel Atienza,Eibar,3,0,30,0.3,0,0.00,2019-2020,La Liga
Ezequiel Ávila,Osasuna,20,18,"1,591",17.7,9,0.51,2019-2020,La Liga
Javier Avilés,Leganés,9,1,184,2.0,1,0.49,2019-2020,La Liga
Chidozie Awaziem,Leganés,26,21,"1,997",22.2,0,0.00,2019-2020,La Liga
Ramon Azeez,Granada,25,14,"1,361",15.1,2,0.13,2019-2020,La Liga
Iddrisu Baba,Mallorca,36,35,"2,903",32.3,0,0.00,2019-2020,La Liga
Carlos Bacca,Villarreal,19,7,688,7.6,2,0.26,2019-2020,La Liga
Alex Baena,Villarreal,1,0,15,0.2,0,0.00,2019-2020,La Liga
Gareth Bale,Real Madrid,16,12,"1,089",12.1,2,0.17,2019-2020,La Liga
Mikel Balenziaga,Athletic Club,9,6,563,6.3,0,0.00,2019-2020,La Liga
Éver Banega,Sevilla,33,28,"2,475",27.5,3,0.11,2019-2020,La Liga
Federico Barba,Valladolid,5,5,450,5.0,0,0.00,2019-2020,La Liga
Enis Bardhi,Levante,30,23,"2,114",23.5,7,0.30,2019-2020,La Liga
Kike Barja,Osasuna,8,4,313,3.5,0,0.00,2019-2020,La Liga
Antonio Barragán,Betis,12,7,641,7.1,0,0.00,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Ander Barrenetxea,Real Sociedad,17,3,442,4.9,1,0.20,2019-2020,La Liga
Marc Bartra,Betis,30,29,"2,524",28.0,3,0.11,2019-2020,La Liga
Gil Bastião Dias,Granada,12,3,356,4.0,0,0.00,2019-2020,La Liga
Fran Beltrán,Celta Vigo,28,22,"1,830",20.3,1,0.05,2019-2020,La Liga
Hatem Ben Arfa,Valladolid,5,2,159,1.8,0,0.00,2019-2020,La Liga
Karim Benzema,Real Madrid,37,36,"3,141",34.9,21,0.60,2019-2020,La Liga
Yuri Berchiche,Athletic Club,33,32,"2,850",31.7,2,0.06,2019-2020,La Liga
Markel Bergara,Getafe,2,0,72,0.8,0,0.00,2019-2020,La Liga
Sergio Bermejo,Celta Vigo,1,0,5,0.1,0,0.00,2019-2020,La Liga
Pedro Bigas,Eibar,23,21,"1,777",19.7,3,0.15,2019-2020,La Liga
Rubén Blanco,Celta Vigo,33,33,"2,960",32.9,0,0.00,2019-2020,La Liga
Pablo de Blasis,Eibar,30,15,"1,604",17.8,2,0.11,2019-2020,La Liga
Alejandro Blesa,Levante,1,0,2,0.0,0,0.00,2019-2020,La Liga
Yassine Bounou,Sevilla,6,5,495,5.5,0,0.00,2019-2020,La Liga
Filip Bradarić,Celta Vigo,14,7,706,7.8,0,0.00,2019-2020,La Liga
Martin Braithwaite,Barcelona,11,4,407,4.5,1,0.22,2019-2020,La Liga
Martin Braithwaite,Leganés,24,21,"1,934",21.5,6,0.28,2019-2020,La Liga
Brandon,Osasuna,8,5,406,4.5,0,0.00,2019-2020,La Liga
Darko Brašanac,Osasuna,31,27,"2,245",24.9,0,0.00,2019-2020,La Liga
Yan Brice Eteki,Granada,28,18,"1,499",16.7,0,0.00,2019-2020,La Liga
Bryan,Leganés,12,4,558,6.2,1,0.16,2019-2020,La Liga
Bryan,Sevilla,2,0,65,0.7,0,0.00,2019-2020,La Liga
Ante Budimir,Mallorca,35,33,"2,765",30.7,13,0.42,2019-2020,La Liga
Esteban Burgos,Eibar,15,11,"1,119",12.4,1,0.08,2019-2020,La Liga
Burgui,Alavés,2,0,22,0.2,0,0.00,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Oliver Burke,Alavés,31,14,"1,429",15.9,1,0.06,2019-2020,La Liga
Sergio Busquets,Barcelona,33,29,"2,483",27.6,2,0.07,2019-2020,La Liga
Unai Bustinza,Leganés,33,31,"2,684",29.8,0,0.00,2019-2020,La Liga
Erick Cabaco,Getafe,4,3,267,3.0,0,0.00,2019-2020,La Liga
Erick Cabaco,Levante,11,9,809,9.0,0,0.00,2019-2020,La Liga
Ariday Cabrera,Mallorca,2,0,37,0.4,0,0.00,2019-2020,La Liga
Leandro Cabrera,Getafe,18,18,"1,530",17.0,2,0.12,2019-2020,La Liga
Leandro Cabrera,Espanyol,17,17,"1,530",17.0,0,0.00,2019-2020,La Liga
Fernando Calero,Espanyol,15,12,"1,043",11.6,0,0.00,2019-2020,La Liga
Jonathan Calleri,Espanyol,27,20,"1,811",20.1,1,0.05,2019-2020,La Liga
Víctor Camarasa,Alavés,17,15,"1,293",14.4,0,0.00,2019-2020,La Liga
Sergio Camello,Atlético Madrid,2,0,25,0.3,0,0.00,2019-2020,La Liga
José Campaña,Levante,37,35,"3,156",35.1,2,0.06,2019-2020,La Liga
Xisco Campos,Mallorca,9,4,473,5.3,0,0.00,2019-2020,La Liga
Víctor Campuzano,Espanyol,20,9,870,9.7,0,0.00,2019-2020,La Liga
Sergio Canales,Betis,36,36,"3,163",35.1,6,0.17,2019-2020,La Liga
Ander Capa,Athletic Club,35,32,"2,872",31.9,3,0.09,2019-2020,La Liga
Marc Cardona,Osasuna,19,9,705,7.8,1,0.13,2019-2020,La Liga
Diego Carlos,Sevilla,35,35,"3,134",34.8,2,0.06,2019-2020,La Liga
Yannick Carrasco,Atlético Madrid,15,6,631,7.0,1,0.14,2019-2020,La Liga
Daniel Carriço,Sevilla,11,10,847,9.4,0,0.00,2019-2020,La Liga
Guido Carrillo,Leganés,24,13,"1,213",13.5,1,0.07,2019-2020,La Liga
Dani Carvajal,Real Madrid,31,31,"2,738",30.4,1,0.03,2019-2020,La Liga
William Carvalho,Betis,13,11,892,9.9,0,0.00,2019-2020,La Liga
Casemiro,Real Madrid,35,35,"3,088",34.3,4,0.12,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Santi Cazorla,Villarreal,35,29,"2,450",27.2,11,0.40,2019-2020,La Liga
Sofian Chakla,Villarreal,2,2,180,2.0,0,0.00,2019-2020,La Liga
Charles,Eibar,30,13,"1,301",14.5,6,0.42,2019-2020,La Liga
Pablo Chavarría,Mallorca,13,1,209,2.3,0,0.00,2019-2020,La Liga
Pape Cheikh Diop,Celta Vigo,16,6,599,6.7,0,0.00,2019-2020,La Liga
Chema,Getafe,4,3,309,3.4,0,0.00,2019-2020,La Liga
Denis Cheryshev,Valencia,24,9,926,10.3,1,0.10,2019-2020,La Liga
Samuel Chukwueze,Villarreal,37,20,"2,048",22.8,3,0.13,2019-2020,La Liga
Churripi,Valladolid,3,3,244,2.7,0,0.00,2019-2020,La Liga
Jasper Cillessen,Valencia,24,24,"2,096",23.3,0,0.00,2019-2020,La Liga
Óscar Clemente,Atlético Madrid,1,0,4,0.0,0,0.00,2019-2020,La Liga
Carlos Clerc,Levante,23,20,"1,848",20.5,0,0.00,2019-2020,La Liga
Coke,Levante,17,11,989,11.0,1,0.09,2019-2020,La Liga
Álex Collado,Barcelona,1,0,6,0.1,0,0.00,2019-2020,La Liga
Francis Coquelin,Valencia,26,21,"1,905",21.2,0,0.00,2019-2020,La Liga
Sébastien Corchia,Espanyol,3,3,269,3.0,0,0.00,2019-2020,La Liga
Iñigo Córdoba,Athletic Club,24,21,"1,442",16.0,1,0.06,2019-2020,La Liga
Ángel Correa,Atlético Madrid,33,22,"2,061",22.9,5,0.22,2019-2020,La Liga
Rober Correa,Eibar,12,11,929,10.3,0,0.00,2019-2020,La Liga
Thierry Correia,Valencia,4,3,259,2.9,0,0.00,2019-2020,La Liga
Antonio Cortés,Granada,8,2,181,2.0,1,0.50,2019-2020,La Liga
Diego Costa,Atlético Madrid,23,14,"1,350",15.0,5,0.33,2019-2020,La Liga
Jaume Costa,Valencia,19,15,"1,389",15.4,0,0.00,2019-2020,La Liga
David Costas,Celta Vigo,6,3,338,3.8,0,0.00,2019-2020,La Liga
Thibaut Courtois,Real Madrid,34,34,"3,060",34.0,0,0.00,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Sebastián Cristóforo,Eibar,18,9,877,9.7,0,0.00,2019-2020,La Liga
Cucho,Mallorca,22,17,"1,487",16.5,5,0.30,2019-2020,La Liga
Marc Cucurella,Getafe,37,37,"3,237",36.0,1,0.03,2019-2020,La Liga
Iván Cuéllar,Leganés,27,27,"2,429",27.0,0,0.00,2019-2020,La Liga
Moanes Dabbur,Sevilla,2,0,26,0.3,0,0.00,2019-2020,La Liga
Sergi Darder,Espanyol,36,29,"2,658",29.5,2,0.07,2019-2020,La Liga
Ousmane Dembélé,Barcelona,5,3,357,4.0,1,0.25,2019-2020,La Liga
Deyverson,Getafe,5,3,204,2.3,0,0.00,2019-2020,La Liga
Mouctar Diakhaby,Valencia,21,15,"1,444",16.0,0,0.00,2019-2020,La Liga
Brahim Díaz,Real Madrid,6,0,65,0.7,0,0.00,2019-2020,La Liga
Víctor Díaz,Granada,36,33,"2,884",32.0,1,0.03,2019-2020,La Liga
Papakouli Diop,Eibar,30,25,"2,253",25.0,1,0.04,2019-2020,La Liga
Djené,Getafe,34,34,"3,060",34.0,0,0.00,2019-2020,La Liga
Naïs Djouahra,Real Sociedad,2,0,29,0.3,0,0.00,2019-2020,La Liga
Marko Dmitrović,Eibar,35,35,"3,150",35.0,0,0.00,2019-2020,La Liga
Jaume Doménech,Valencia,15,14,"1,324",14.7,0,0.00,2019-2020,La Liga
Domingos Duarte,Granada,36,34,"3,087",34.3,3,0.09,2019-2020,La Liga
Óscar Duarte,Levante,8,5,485,5.4,0,0.00,2019-2020,La Liga
Rubén Duarte,Alavés,31,30,"2,663",29.6,0,0.00,2019-2020,La Liga
Hugo Duro,Getafe,12,4,378,4.2,1,0.24,2019-2020,La Liga
Aritz Elustondo,Real Sociedad,22,17,"1,510",16.8,0,0.00,2019-2020,La Liga
Rodrigo Ely,Alavés,25,24,"2,121",23.6,2,0.08,2019-2020,La Liga
Adri Embarba,Espanyol,18,17,"1,371",15.2,2,0.13,2019-2020,La Liga
Emerson,Betis,33,32,"2,839",31.5,3,0.10,2019-2020,La Liga
Youssef En-Nesyri,Leganés,18,15,"1,385",15.4,4,0.26,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Youssef En-Nesyri,Sevilla,18,7,796,8.8,4,0.45,2019-2020,La Liga
Sergi Enrich,Eibar,30,21,"1,865",20.7,1,0.05,2019-2020,La Liga
Javier Eraso,Leganés,20,11,815,9.1,0,0.00,2019-2020,La Liga
Gonzalo Escalante,Eibar,23,18,"1,674",18.6,0,0.00,2019-2020,La Liga
Aarón Escandell,Granada,3,3,270,3.0,0,0.00,2019-2020,La Liga
Sergio Escudero,Sevilla,11,8,773,8.6,1,0.12,2019-2020,La Liga
Bernardo Espinosa,Espanyol,26,26,"2,259",25.1,3,0.12,2019-2020,La Liga
Vicente Esquerdo,Valencia,3,0,15,0.2,0,0.00,2019-2020,La Liga
Pervis Estupiñán,Osasuna,36,32,"2,979",33.1,1,0.03,2019-2020,La Liga
Oghenekaro Etebo,Getafe,10,6,572,6.4,1,0.16,2019-2020,La Liga
Beñat Etxebarria,Athletic Club,11,3,394,4.4,0,0.00,2019-2020,La Liga
Xabier Etxeita,Getafe,17,16,"1,446",16.1,0,0.00,2019-2020,La Liga
Edu Expósito,Eibar,35,24,"2,316",25.7,4,0.16,2019-2020,La Liga
Fabricio,Mallorca,1,1,90,1.0,0,0.00,2019-2020,La Liga
Fayçal Fajr,Getafe,10,5,403,4.5,0,0.00,2019-2020,La Liga
Eliseo Falcon,Levante,1,1,73,0.8,0,0.00,2019-2020,La Liga
Ansu Fati,Barcelona,24,11,"1,027",11.4,7,0.61,2019-2020,La Liga
Aleix Febas,Mallorca,29,22,"1,690",18.8,0,0.00,2019-2020,La Liga
Zouhair Feddal,Betis,17,16,"1,431",15.9,1,0.06,2019-2020,La Liga
Ljubomir Fejsa,Alavés,13,11,786,8.7,0,0.00,2019-2020,La Liga
Nabil Fekir,Betis,32,31,"2,638",29.3,7,0.24,2019-2020,La Liga
Felipe,Atlético Madrid,25,23,"2,102",23.4,1,0.04,2019-2020,La Liga
João Félix,Atlético Madrid,27,21,"1,745",19.4,6,0.31,2019-2020,La Liga
Matheus Fernandes,Valladolid,3,2,166,1.8,0,0.00,2019-2020,La Liga
Aitor Fernández,Levante,36,36,"3,240",36.0,0,0.00,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Andrés Fernández,Villarreal,4,4,360,4.0,0,0.00,2019-2020,La Liga
Carlos Fernández,Granada,34,21,"2,201",24.5,10,0.41,2019-2020,La Liga
Gabriel Fernández,Celta Vigo,20,5,561,6.2,1,0.16,2019-2020,La Liga
Joaquín Fernández,Valladolid,20,19,"1,659",18.4,2,0.11,2019-2020,La Liga
Fernando,Sevilla,34,30,"2,659",29.5,2,0.07,2019-2020,La Liga
Facundo Ferreyra,Espanyol,16,5,574,6.4,1,0.16,2019-2020,La Liga
Junior Firpo,Barcelona,17,11,"1,014",11.3,1,0.09,2019-2020,La Liga
Alessandro Florenzi,Valencia,12,9,752,8.4,0,0.00,2019-2020,La Liga
Hernâni Fortes,Levante,20,5,654,7.3,2,0.28,2019-2020,La Liga
Dimitri Foulquier,Granada,17,12,"1,119",12.4,1,0.08,2019-2020,La Liga
Jorge de Frutos,Valladolid,3,0,59,0.7,0,0.00,2019-2020,La Liga
Ramiro Funes Mori,Villarreal,7,5,453,5.0,0,0.00,2019-2020,La Liga
Enric Gallego,Osasuna,14,9,880,9.8,3,0.31,2019-2020,La Liga
Enric Gallego,Getafe,5,2,164,1.8,0,0.00,2019-2020,La Liga
Kévin Gameiro,Valencia,29,17,"1,581",17.6,6,0.34,2019-2020,La Liga
Fran Gámez,Mallorca,23,18,"1,768",19.6,0,0.00,2019-2020,La Liga
Ezequiel Garay,Valencia,17,17,"1,437",16.0,0,0.00,2019-2020,La Liga
Dani García,Athletic Club,36,33,"3,029",33.7,0,0.00,2019-2020,La Liga
David García,Osasuna,32,31,"2,793",31.0,0,0.00,2019-2020,La Liga
Javi García,Betis,8,4,377,4.2,0,0.00,2019-2020,La Liga
Manu García,Alavés,30,22,"1,967",21.9,0,0.00,2019-2020,La Liga
Raúl García,Valladolid,12,12,"1,012",11.2,0,0.00,2019-2020,La Liga
Raúl García,Athletic Club,35,33,"2,869",31.9,15,0.47,2019-2020,La Liga
Raúl García,Getafe,4,3,243,2.7,0,0.00,2019-2020,La Liga
Rubén García,Osasuna,30,25,"2,188",24.3,8,0.33,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Unai García,Osasuna,8,6,536,6.0,1,0.17,2019-2020,La Liga
Víctor García,Valladolid,2,1,88,1.0,1,1.02,2019-2020,La Liga
Manuel Garrido,Leganés,4,2,115,1.3,0,0.00,2019-2020,La Liga
Mario Gaspar,Villarreal,25,22,"1,962",21.8,0,0.00,2019-2020,La Liga
Ibai Gómez,Athletic Club,17,6,695,7.7,0,0.00,2019-2020,La Liga
Maxi Gómez,Valencia,33,25,"2,143",23.8,10,0.42,2019-2020,La Liga
Moi Gómez,Villarreal,37,26,"2,319",25.8,5,0.19,2019-2020,La Liga
Sergi Gómez,Sevilla,13,8,717,8.0,0,0.00,2019-2020,La Liga
Maxime Gonalons,Granada,19,17,"1,506",16.7,0,0.00,2019-2020,La Liga
Bruno González,Getafe,2,2,180,2.0,0,0.00,2019-2020,La Liga
Bruno González,Levante,6,5,456,5.1,0,0.00,2019-2020,La Liga
Édgar González,Betis,10,9,681,7.6,0,0.00,2019-2020,La Liga
Gonzalo,Levante,1,0,13,0.1,0,0.00,2019-2020,La Liga
Andoni Gorosabel,Real Sociedad,14,8,714,7.9,0,0.00,2019-2020,La Liga
Esteban Granero,Espanyol,11,5,473,5.3,1,0.19,2019-2020,La Liga
Antoine Griezmann,Barcelona,35,31,"2,549",28.3,9,0.32,2019-2020,La Liga
Andrés Guardado,Betis,28,25,"2,046",22.7,0,0.00,2019-2020,La Liga
Sergi Guardiola,Valladolid,35,31,"2,655",29.5,8,0.27,2019-2020,La Liga
Nemanja Gudelj,Sevilla,24,9,"1,216",13.5,0,0.00,2019-2020,La Liga
Gonçalo Guedes,Valencia,21,14,"1,266",14.1,2,0.14,2019-2020,La Liga
Adrián Guerrero,Valencia,2,1,126,1.4,0,0.00,2019-2020,La Liga
Ander Guevara,Real Sociedad,14,11,939,10.4,0,0.00,2019-2020,La Liga
John Guidetti,Alavés,5,1,96,1.1,0,0.00,2019-2020,La Liga
Hugo Guillamón,Valencia,6,5,495,5.5,0,0.00,2019-2020,La Liga
Munir El Haddadi,Sevilla,21,14,"1,250",13.9,5,0.36,2019-2020,La Liga
,,,,,,,,2019-2020,La Liga
Eden Hazard,Real Madrid,16,14,"1,077",12.0,1,0.08,2019-2020,La Liga
Mario Hermoso,Atlético Madrid,17,15,"1,217",13.5,0,0.00,2019-2020,La Liga
Aridane Hernández,Osasuna,29,29,"2,610",29.0,3,0.10,2019-2020,La Liga
Javier Hernández,Sevilla,9,4,448,5.0,1,0.20,2019-2020,La Liga
Juan Hernández,Celta Vigo,5,1,87,1.0,0,0.00,2019-2020,La Liga
Héctor Herrera,Atlético Madrid,21,12,"1,123",12.5,0,0.00,2019-2020,La Liga
Sergio Herrera,Osasuna,19,18,"1,655",18.4,0,0.00,2019-2020,La Liga
Yangel Herrera,Granada,30,28,"2,368",26.3,2,0.08,2019-2020,La Liga
Iago Herrerín,Athletic Club,5,4,425,4.7,0,0.00,2019-2020,La Liga
Pablo Hervías,Valladolid,25,9,"1,017",11.3,1,0.09,2019-2020,La Liga
Robert Ibáñez,Osasuna,14,5,537,6.0,1,0.17,2019-2020,La Liga
Vicente Iborra,Villarreal,34,33,"2,648",29.4,1,0.03,2019-2020,La Liga
Borja Iglesias,Betis,35,21,"1,922",21.4,3,0.14,2019-2020,La Liga
Asier Illarramendi,Real Sociedad,3,3,216,2.4,0,0.00,2019-2020,La Liga
Takashi Inui,Eibar,29,23,"1,960",21.8,2,0.09,2019-2020,La Liga
Alexander Isak,Real Sociedad,37,14,"1,507",16.7,9,0.54,2019-2020,La Liga
