Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Patrick Bamford,Leeds United,38,37,"3,050",33.9,17,0.50,2020-2021,EPL
Phil Bardsley,Burnley,4,3,274,3.0,0,0.00,2020-2021,EPL
Ross Barkley,Aston Villa,24,18,"1,531",17.0,3,0.18,2020-2021,EPL
Ross Barkley,Chelsea,2,0,42,0.5,0,0.00,2020-2021,EPL
Ashley Barnes,Burnley,22,15,"1,331",14.8,3,0.20,2020-2021,EPL
Harvey Barnes,Leicester City,25,22,"1,945",21.6,9,0.42,2020-2021,EPL
Kyle Bartley,West Brom,30,28,"2,584",28.7,3,0.10,2020-2021,EPL
Chris Basham,Sheffield Utd,31,31,"2,576",28.6,0,0.00,2020-2021,EPL
Michy Batshuayi,Crystal Palace,18,7,728,8.1,2,0.25,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Jan Bednarek,Southampton,36,36,"3,100",34.4,1,0.03,2020-2021,EPL
Donny van de Beek,Manchester Utd,19,4,524,5.8,1,0.17,2020-2021,EPL
Héctor Bellerín,Arsenal,25,24,"2,089",23.2,1,0.04,2020-2021,EPL
Saïd Benrahma,West Ham,30,14,"1,391",15.5,1,0.06,2020-2021,EPL
Josh Benson,Burnley,6,2,264,2.9,0,0.00,2020-2021,EPL
Christian Benteke,Crystal Palace,30,21,"1,816",20.2,10,0.50,2020-2021,EPL
Gaetano Berardi,Leeds United,2,1,113,1.3,0,0.00,2020-2021,EPL
Jóhann Berg Guðmundsson,Burnley,22,16,"1,363",15.1,2,0.13,2020-2021,EPL
Sander Berge,Sheffield Utd,15,13,"1,120",12.4,1,0.08,2020-2021,EPL
Steven Bergwijn,Tottenham,21,13,"1,208",13.4,1,0.07,2020-2021,EPL
Bernard,Everton,12,3,455,5.1,1,0.20,2020-2021,EPL
Bernardo,Brighton,3,2,206,2.3,0,0.00,2020-2021,EPL
Ryan Bertrand,Southampton,29,29,"2,598",28.9,0,0.00,2020-2021,EPL
Yves Bissouma,Brighton,36,35,"3,111",34.6,1,0.03,2020-2021,EPL
Jayden Bogle,Sheffield Utd,16,12,"1,110",12.3,2,0.16,2020-2021,EPL
Willy Boly,Wolves,21,21,"1,879",20.9,1,0.05,2020-2021,EPL
Jarrod Bowen,West Ham,38,30,"2,562",28.5,8,0.28,2020-2021,EPL
Robbie Brady,Burnley,19,12,"1,052",11.7,1,0.09,2020-2021,EPL
Rhian Brewster,Sheffield Utd,27,12,"1,128",12.5,0,0.00,2020-2021,EPL
Nathan Broadhead,Everton,1,0,3,0.0,0,0.00,2020-2021,EPL
Josh Brownhill,Burnley,33,32,"2,813",31.3,0,0.00,2020-2021,EPL
Joe Bryan,Fulham,16,7,669,7.4,1,0.13,2020-2021,EPL
Kean Bryan,Sheffield Utd,13,12,"1,004",11.2,1,0.09,2020-2021,EPL
Oliver Burke,Sheffield Utd,25,14,"1,269",14.1,1,0.07,2020-2021,EPL
Dan Burn,Brighton,27,23,"2,061",22.9,1,0.04,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Jack Butland,Crystal Palace,1,1,90,1.0,0,0.00,2020-2021,EPL
David Button,West Brom,1,1,90,1.0,0,0.00,2020-2021,EPL
Oskar Buur,Wolves,1,0,22,0.2,0,0.00,2020-2021,EPL
Willy Caballero,Chelsea,1,1,90,1.0,0,0.00,2020-2021,EPL
Gary Cahill,Crystal Palace,20,20,"1,800",20.0,1,0.05,2020-2021,EPL
Tom Cairney,Fulham,10,9,759,8.4,1,0.12,2020-2021,EPL
Dominic Calvert-Lewin,Everton,33,32,"2,871",31.9,16,0.50,2020-2021,EPL
João Cancelo,Manchester City,28,27,"2,299",25.5,2,0.08,2020-2021,EPL
Ian Carlo Poveda,Leeds United,14,0,355,3.9,0,0.00,2020-2021,EPL
Andy Carroll,Newcastle Utd,18,4,392,4.4,1,0.23,2020-2021,EPL
Scott Carson,Manchester City,1,1,90,1.0,0,0.00,2020-2021,EPL
Fabio Carvalho,Fulham,4,3,255,2.8,1,0.35,2020-2021,EPL
Matty Cash,Aston Villa,28,28,"2,372",26.4,0,0.00,2020-2021,EPL
Kiko Casilla,Leeds United,3,3,270,3.0,0,0.00,2020-2021,EPL
Timothy Castagne,Leicester City,27,27,"2,345",26.1,2,0.08,2020-2021,EPL
Jonny Castro,Wolves,7,7,495,5.5,0,0.00,2020-2021,EPL
Ivan Cavaleiro,Fulham,36,27,"2,472",27.5,3,0.11,2020-2021,EPL
Edinson Cavani,Manchester Utd,26,13,"1,375",15.3,10,0.65,2020-2021,EPL
Dani Ceballos,Arsenal,25,17,"1,615",17.9,0,0.00,2020-2021,EPL
Calum Chambers,Arsenal,10,8,753,8.4,0,0.00,2020-2021,EPL
Ben Chilwell,Chelsea,27,27,"2,286",25.4,3,0.12,2020-2021,EPL
Hamza Choudhury,Leicester City,10,4,316,3.5,0,0.00,2020-2021,EPL
Andreas Christensen,Chelsea,17,15,"1,371",15.2,0,0.00,2020-2021,EPL
Carney Chukwuemeka,Aston Villa,2,0,20,0.2,0,0.00,2020-2021,EPL
Ciaran Clark,Newcastle Utd,22,21,"1,891",21.0,1,0.05,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Nathaniel Clyne,Crystal Palace,13,13,"1,145",12.7,0,0.00,2020-2021,EPL
Conor Coady,Wolves,37,37,"3,303",36.7,1,0.03,2020-2021,EPL
Séamus Coleman,Everton,25,18,"1,613",17.9,0,0.00,2020-2021,EPL
Aaron Connolly,Brighton,17,9,791,8.8,2,0.23,2020-2021,EPL
Liam Cooper,Leeds United,25,25,"2,185",24.3,1,0.04,2020-2021,EPL
Theo Corbeanu,Wolves,1,0,9,0.1,0,0.00,2020-2021,EPL
Jack Cork,Burnley,16,15,"1,350",15.0,0,0.00,2020-2021,EPL
Hélder Costa,Leeds United,22,13,"1,156",12.8,3,0.23,2020-2021,EPL
Vladimír Coufal,West Ham,34,34,"3,054",33.9,0,0.00,2020-2021,EPL
Aaron Cresswell,West Ham,36,36,"3,170",35.2,0,0.00,2020-2021,EPL
Patrick Cutrone,Wolves,2,0,25,0.3,0,0.00,2020-2021,EPL
Stuart Dallas,Leeds United,38,38,"3,409",37.9,8,0.21,2020-2021,EPL
Scott Dann,Crystal Palace,15,15,"1,350",15.0,1,0.07,2020-2021,EPL
Karl Darlow,Newcastle Utd,25,25,"2,250",25.0,0,0.00,2020-2021,EPL
Ben Davies,Tottenham,20,14,"1,346",15.0,0,0.00,2020-2021,EPL
Tom Davies,Everton,25,17,"1,423",15.8,0,0.00,2020-2021,EPL
Keinan Davis,Aston Villa,15,1,277,3.1,1,0.32,2020-2021,EPL
Leif Davis,Leeds United,2,0,33,0.4,0,0.00,2020-2021,EPL
Craig Dawson,West Ham,22,22,"1,925",21.4,3,0.14,2020-2021,EPL
Kevin De Bruyne,Manchester City,25,23,"1,997",22.2,6,0.27,2020-2021,EPL
Liam Delap,Manchester City,1,0,40,0.4,0,0.00,2020-2021,EPL
Fabian Delph,Everton,8,2,266,3.0,0,0.00,2020-2021,EPL
Leander Dendoncker,Wolves,33,28,"2,503",27.8,1,0.04,2020-2021,EPL
Mbaye Diagne,West Brom,16,14,"1,189",13.2,3,0.23,2020-2021,EPL
Amad Diallo,Manchester Utd,3,2,166,1.8,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Ibrahima Diallo,Southampton,22,10,"1,020",11.3,0,0.00,2020-2021,EPL
Grady Diangana,West Brom,20,15,"1,235",13.7,1,0.07,2020-2021,EPL
Rúben Dias,Manchester City,32,32,"2,843",31.6,1,0.03,2020-2021,EPL
Eric Dier,Tottenham,28,28,"2,520",28.0,0,0.00,2020-2021,EPL
Lucas Digne,Everton,30,30,"2,681",29.8,0,0.00,2020-2021,EPL
Issa Diop,West Ham,18,15,"1,381",15.3,2,0.13,2020-2021,EPL
Moussa Djenepo,Southampton,27,15,"1,240",13.8,1,0.07,2020-2021,EPL
Matt Doherty,Tottenham,17,13,"1,240",13.8,0,0.00,2020-2021,EPL
Gabriel Dos Santos,Arsenal,23,22,"1,996",22.2,2,0.09,2020-2021,EPL
Abdoulaye Doucouré,Everton,29,29,"2,443",27.1,2,0.07,2020-2021,EPL
Martin Dúbravka,Newcastle Utd,13,13,"1,170",13.0,0,0.00,2020-2021,EPL
Paul Dummett,Newcastle Utd,15,14,"1,255",13.9,1,0.07,2020-2021,EPL
Lewis Dunk,Brighton,33,33,"2,931",32.6,5,0.15,2020-2021,EPL
Jimmy Dunne,Burnley,3,3,270,3.0,1,0.33,2020-2021,EPL
Ederson,Manchester City,36,36,"3,240",36.0,0,0.00,2020-2021,EPL
Kyle Edwards,West Brom,5,1,118,1.3,0,0.00,2020-2021,EPL
John Egan,Sheffield Utd,31,30,"2,629",29.2,0,0.00,2020-2021,EPL
Anthony Elanga,Manchester Utd,2,2,155,1.7,1,0.58,2020-2021,EPL
Ahmed Elmohamady,Aston Villa,14,8,839,9.3,0,0.00,2020-2021,EPL
Mohamed Elneny,Arsenal,23,17,"1,544",17.2,1,0.06,2020-2021,EPL
Jonny Evans,Leicester City,28,28,"2,473",27.5,2,0.07,2020-2021,EPL
Eberechi Eze,Crystal Palace,34,29,"2,559",28.4,4,0.14,2020-2021,EPL
Łukasz Fabiański,West Ham,35,35,"3,150",35.0,0,0.00,2020-2021,EPL
Fabinho,Liverpool,30,28,"2,567",28.5,0,0.00,2020-2021,EPL
Bruno Fernandes,Manchester Utd,37,35,"3,099",34.4,18,0.52,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Federico Fernández,Newcastle Utd,24,24,"2,079",23.1,0,0.00,2020-2021,EPL
Fernandinho,Manchester City,21,12,"1,188",13.2,0,0.00,2020-2021,EPL
Sam Field,West Brom,3,0,62,0.7,0,0.00,2020-2021,EPL
Roberto Firmino,Liverpool,36,33,"2,838",31.5,9,0.29,2020-2021,EPL
John Fleck,Sheffield Utd,31,29,"2,575",28.6,0,0.00,2020-2021,EPL
Phil Foden,Manchester City,28,17,"1,616",18.0,9,0.50,2020-2021,EPL
Wesley Fofana,Leicester City,28,27,"2,262",25.1,0,0.00,2020-2021,EPL
Pablo Fornals,West Ham,33,31,"2,572",28.6,5,0.17,2020-2021,EPL
Fraser Forster,Southampton,8,8,720,8.0,0,0.00,2020-2021,EPL
Timothy Fosu-Mensah,Manchester Utd,1,1,80,0.9,0,0.00,2020-2021,EPL
Tyrese Francois,Fulham,1,0,15,0.2,0,0.00,2020-2021,EPL
Ryan Fraser,Newcastle Utd,18,9,928,10.3,0,0.00,2020-2021,EPL
Fred,Manchester Utd,30,27,"2,390",26.6,1,0.04,2020-2021,EPL
Ryan Fredericks,West Ham,14,6,569,6.3,1,0.16,2020-2021,EPL
Christian Fuchs,Leicester City,9,8,702,7.8,0,0.00,2020-2021,EPL
Darnell Furlong,West Brom,35,32,"2,932",32.6,1,0.03,2020-2021,EPL
Conor Gallagher,West Brom,30,28,"2,531",28.1,2,0.07,2020-2021,EPL
Eric García,Manchester City,6,3,383,4.3,0,0.00,2020-2021,EPL
Dwight Gayle,Newcastle Utd,18,4,514,5.7,1,0.18,2020-2021,EPL
Jean-Philippe Gbamin,Everton,1,0,12,0.1,0,0.00,2020-2021,EPL
David de Gea,Manchester Utd,26,26,"2,295",25.5,0,0.00,2020-2021,EPL
Anwar El Ghazi,Aston Villa,28,17,"1,613",17.9,10,0.56,2020-2021,EPL
Kieran Gibbs,West Brom,10,9,809,9.0,0,0.00,2020-2021,EPL
Morgan Gibbs-White,Wolves,11,4,414,4.6,1,0.22,2020-2021,EPL
Billy Gilmour,Chelsea,5,3,261,2.9,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Olivier Giroud,Chelsea,17,8,748,8.3,4,0.48,2020-2021,EPL
Ben Godfrey,Everton,31,29,"2,685",29.8,0,0.00,2020-2021,EPL
André Gomes,Everton,28,17,"1,570",17.4,0,0.00,2020-2021,EPL
Joe Gomez,Liverpool,7,6,590,6.6,0,0.00,2020-2021,EPL
Anthony Gordon,Everton,3,1,88,1.0,0,0.00,2020-2021,EPL
Karlan Grant,West Brom,21,14,"1,127",12.5,1,0.08,2020-2021,EPL
Demarai Gray,Leicester City,1,0,19,0.2,0,0.00,2020-2021,EPL
Jack Grealish,Aston Villa,26,24,"2,185",24.3,6,0.25,2020-2021,EPL
Mason Greenwood,Manchester Utd,31,21,"1,822",20.2,7,0.35,2020-2021,EPL
Pascal Groß,Brighton,34,27,"2,484",27.6,3,0.11,2020-2021,EPL
Kamil Grosicki,West Brom,3,2,148,1.6,0,0.00,2020-2021,EPL
Vicente Guaita,Crystal Palace,37,37,"3,330",37.0,0,0.00,2020-2021,EPL
İlkay Gündoğan,Manchester City,28,23,"2,029",22.5,13,0.58,2020-2021,EPL
Antwoine Hackford,Sheffield Utd,1,0,11,0.1,0,0.00,2020-2021,EPL
Sébastien Haller,West Ham,16,10,937,10.4,3,0.29,2020-2021,EPL
Rekeem Harper,West Brom,2,0,32,0.4,0,0.00,2020-2021,EPL
Jack Harrison,Leeds United,36,34,"2,847",31.6,8,0.25,2020-2021,EPL
Kortney Hause,Aston Villa,7,7,630,7.0,1,0.14,2020-2021,EPL
Kai Havertz,Chelsea,27,18,"1,520",16.9,4,0.24,2020-2021,EPL
Isaac Hayden,Newcastle Utd,24,22,"1,942",21.6,0,0.00,2020-2021,EPL
Michael Hector,Fulham,4,3,263,2.9,0,0.00,2020-2021,EPL
Ahmed Hegazi,West Brom,1,1,90,1.0,0,0.00,2020-2021,EPL
Dean Henderson,Manchester Utd,13,12,"1,125",12.5,0,0.00,2020-2021,EPL
Jordan Henderson,Liverpool,21,20,"1,704",18.9,1,0.05,2020-2021,EPL
Jeff Hendrick,Newcastle Utd,22,17,"1,422",15.8,2,0.13,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Pablo Hernández,Leeds United,16,3,427,4.7,0,0.00,2020-2021,EPL
Son Heung-min,Tottenham,37,36,"3,114",34.6,17,0.49,2020-2021,EPL
Ki-Jana Hoever,Wolves,12,5,577,6.4,0,0.00,2020-2021,EPL
Rob Holding,Arsenal,30,28,"2,558",28.4,0,0.00,2020-2021,EPL
Mason Holgate,Everton,28,26,"2,287",25.4,1,0.04,2020-2021,EPL
Conor Hourihane,Aston Villa,4,3,225,2.5,1,0.40,2020-2021,EPL
Callum Hudson-Odoi,Chelsea,23,10,"1,059",11.8,2,0.17,2020-2021,EPL
Niall Huggins,Leeds United,1,0,38,0.4,0,0.00,2020-2021,EPL
Pierre Højbjerg,Tottenham,38,38,"3,420",38.0,2,0.05,2020-2021,EPL
Odion Ighalo,Manchester Utd,1,0,10,0.1,0,0.00,2020-2021,EPL
Kelechi Iheanacho,Leicester City,25,16,"1,459",16.2,12,0.74,2020-2021,EPL
Danny Ings,Southampton,29,26,"2,173",24.1,12,0.50,2020-2021,EPL
Branislav Ivanović,West Brom,13,8,767,8.5,0,0.00,2020-2021,EPL
Alex Iwobi,Everton,30,17,"1,542",17.1,1,0.06,2020-2021,EPL
José Izquierdo,Brighton,1,0,9,0.1,0,0.00,2020-2021,EPL
Phil Jagielka,Sheffield Utd,10,6,526,5.8,0,0.00,2020-2021,EPL
Alireza Jahanbakhsh,Brighton,21,6,528,5.9,0,0.00,2020-2021,EPL
Daniel James,Manchester Utd,15,11,910,10.1,3,0.30,2020-2021,EPL
Reece James,Chelsea,32,25,"2,373",26.4,1,0.04,2020-2021,EPL
Alexandre Jankewitz,Southampton,2,1,3,0.0,0,0.00,2020-2021,EPL
Daniel Jebbison,Sheffield Utd,4,3,284,3.2,1,0.32,2020-2021,EPL
Gabriel Jesus,Manchester City,29,22,"2,063",22.9,9,0.39,2020-2021,EPL
Raúl Jiménez,Wolves,10,10,823,9.1,4,0.44,2020-2021,EPL
Joelinton,Newcastle Utd,31,23,"1,983",22.0,4,0.18,2020-2021,EPL
Ben Johnson,West Ham,14,5,523,5.8,1,0.17,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Sam Johnstone,West Brom,37,37,"3,330",37.0,0,0.00,2020-2021,EPL
Curtis Jones,Liverpool,24,13,"1,179",13.1,1,0.08,2020-2021,EPL
Jorginho,Chelsea,28,23,"2,010",22.3,7,0.31,2020-2021,EPL
Willian José,Wolves,17,12,"1,110",12.3,1,0.08,2020-2021,EPL
Diogo Jota,Liverpool,19,12,"1,112",12.4,9,0.73,2020-2021,EPL
James Justin,Leicester City,23,23,"2,070",23.0,2,0.09,2020-2021,EPL
Ozan Kabak,Liverpool,9,9,801,8.9,0,0.00,2020-2021,EPL
Aboubakar Kamara,Fulham,11,2,315,3.5,0,0.00,2020-2021,EPL
Harry Kane,Tottenham,35,35,"3,082",34.2,23,0.67,2020-2021,EPL
N'Golo Kanté,Chelsea,30,24,"2,146",23.8,0,0.00,2020-2021,EPL
Moise Kean,Everton,2,0,15,0.2,0,0.00,2020-2021,EPL
Michael Keane,Everton,35,33,"2,991",33.2,3,0.09,2020-2021,EPL
Neeskens Kebano,Fulham,5,1,119,1.3,0,0.00,2020-2021,EPL
Naby Keïta,Liverpool,10,7,520,5.8,0,0.00,2020-2021,EPL
Caoimhín Kelleher,Liverpool,2,2,180,2.0,0,0.00,2020-2021,EPL
Martin Kelly,Crystal Palace,1,0,2,0.0,0,0.00,2020-2021,EPL
Jonjoe Kenny,Everton,4,1,79,0.9,0,0.00,2020-2021,EPL
Reda Khadra,Brighton,1,0,5,0.1,0,0.00,2020-2021,EPL
Max Kilman,Wolves,18,14,"1,310",14.6,0,0.00,2020-2021,EPL
Joshua King,Everton,11,0,148,1.6,0,0.00,2020-2021,EPL
Mateusz Klich,Leeds United,35,28,"2,393",26.6,4,0.15,2020-2021,EPL
Robin Koch,Leeds United,17,13,"1,132",12.6,0,0.00,2020-2021,EPL
Sead Kolašinac,Arsenal,1,1,90,1.0,0,0.00,2020-2021,EPL
Terence Kongolo,Fulham,1,1,90,1.0,0,0.00,2020-2021,EPL
Ezri Konsa,Aston Villa,36,35,"3,196",35.5,2,0.06,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Cheikhou Kouyaté,Crystal Palace,36,35,"3,121",34.7,1,0.03,2020-2021,EPL
Mateo Kovačić,Chelsea,27,21,"1,815",20.2,0,0.00,2020-2021,EPL
Emil Krafth,Newcastle Utd,16,14,"1,288",14.3,1,0.07,2020-2021,EPL
Filip Krovinović,West Brom,11,5,546,6.1,0,0.00,2020-2021,EPL
Alexandre Lacazette,Arsenal,31,22,"1,923",21.4,13,0.61,2020-2021,EPL
Adam Lallana,Brighton,30,16,"1,596",17.7,1,0.06,2020-2021,EPL
Érik Lamela,Tottenham,23,5,717,8.0,1,0.13,2020-2021,EPL
Tariq Lamptey,Brighton,11,11,886,9.8,1,0.10,2020-2021,EPL
Manuel Lanzini,West Ham,17,5,566,6.3,1,0.16,2020-2021,EPL
Aymeric Laporte,Manchester City,16,14,"1,344",14.9,0,0.00,2020-2021,EPL
Jamaal Lascelles,Newcastle Utd,19,19,"1,625",18.1,2,0.11,2020-2021,EPL
Maxime Le Marchand,Fulham,2,1,123,1.4,0,0.00,2020-2021,EPL
Mario Lemina,Fulham,28,19,"1,703",18.9,1,0.05,2020-2021,EPL
Bernd Leno,Arsenal,35,35,"3,131",34.8,0,0.00,2020-2021,EPL
Khanya Leshabela,Leicester City,1,0,10,0.1,0,0.00,2020-2021,EPL
Jamal Lewis,Newcastle Utd,24,20,"1,837",20.4,0,0.00,2020-2021,EPL
Victor Lindelöf,Manchester Utd,29,29,"2,585",28.7,1,0.03,2020-2021,EPL
Jesse Lingard,West Ham,16,16,"1,421",15.8,9,0.57,2020-2021,EPL
Jake Livermore,West Brom,18,15,"1,242",13.8,0,0.00,2020-2021,EPL
Diego Llorente,Leeds United,15,14,"1,204",13.4,1,0.07,2020-2021,EPL
Hugo Lloris,Tottenham,38,38,"3,420",38.0,0,0.00,2020-2021,EPL
Giovani Lo Celso,Tottenham,18,11,945,10.5,1,0.10,2020-2021,EPL
Ruben Loftus-Cheek,Chelsea,1,1,60,0.7,0,0.00,2020-2021,EPL
Ruben Loftus-Cheek,Fulham,30,21,"1,909",21.2,1,0.05,2020-2021,EPL
Kevin Long,Burnley,8,7,637,7.1,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Shane Long,Southampton,11,1,210,2.3,0,0.00,2020-2021,EPL
Matthew Longstaff,Newcastle Utd,5,4,377,4.2,0,0.00,2020-2021,EPL
Sean Longstaff,Newcastle Utd,22,15,"1,412",15.7,0,0.00,2020-2021,EPL
Ademola Lookman,Fulham,34,31,"2,747",30.5,4,0.13,2020-2021,EPL
Max Lowe,Sheffield Utd,8,7,550,6.1,0,0.00,2020-2021,EPL
Matthew Lowton,Burnley,34,34,"3,060",34.0,1,0.03,2020-2021,EPL
David Luiz,Arsenal,20,17,"1,396",15.5,1,0.06,2020-2021,EPL
Douglas Luiz,Aston Villa,33,32,"2,781",30.9,0,0.00,2020-2021,EPL
John Lundstram,Sheffield Utd,28,23,"2,032",22.6,0,0.00,2020-2021,EPL
Alexis Mac Allister,Brighton,21,13,"1,115",12.4,1,0.08,2020-2021,EPL
James Maddison,Leicester City,31,24,"2,099",23.3,8,0.34,2020-2021,EPL
Harry Maguire,Manchester Utd,34,34,"3,047",33.9,2,0.06,2020-2021,EPL
Riyad Mahrez,Manchester City,27,23,"1,949",21.7,9,0.42,2020-2021,EPL
Ainsley Maitland-Niles,Arsenal,11,5,490,5.4,0,0.00,2020-2021,EPL
Ainsley Maitland-Niles,West Brom,15,14,"1,230",13.7,0,0.00,2020-2021,EPL
Josh Maja,Fulham,15,9,810,9.0,3,0.33,2020-2021,EPL
Sadio Mané,Liverpool,35,31,"2,810",31.2,11,0.35,2020-2021,EPL
Javier Manquillo,Newcastle Utd,13,10,825,9.2,0,0.00,2020-2021,EPL
Fernando Marçal,Wolves,13,7,623,6.9,0,0.00,2020-2021,EPL
Solly March,Brighton,21,19,"1,672",18.6,2,0.11,2020-2021,EPL
Pablo Marí,Arsenal,10,10,900,10.0,0,0.00,2020-2021,EPL
Anthony Martial,Manchester Utd,22,17,"1,480",16.4,4,0.24,2020-2021,EPL
Martinelli,Arsenal,14,7,589,6.5,2,0.31,2020-2021,EPL
Emiliano Martínez,Aston Villa,38,38,"3,420",38.0,0,0.00,2020-2021,EPL
Arthur Masuaku,West Ham,12,12,"1,006",11.2,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Juan Mata,Manchester Utd,9,6,509,5.7,1,0.18,2020-2021,EPL
Jean-Philippe Mateta,Crystal Palace,7,2,221,2.5,1,0.41,2020-2021,EPL
Nemanja Matić,Manchester Utd,20,12,"1,106",12.3,0,0.00,2020-2021,EPL
Joël Matip,Liverpool,10,9,691,7.7,1,0.13,2020-2021,EPL
Neal Maupay,Brighton,33,29,"2,512",27.9,8,0.29,2020-2021,EPL
James McArthur,Crystal Palace,18,17,"1,466",16.3,0,0.00,2020-2021,EPL
Oliver McBurnie,Sheffield Utd,23,12,"1,324",14.7,1,0.07,2020-2021,EPL
Alex McCarthy,Southampton,30,30,"2,700",30.0,0,0.00,2020-2021,EPL
James McCarthy,Crystal Palace,16,10,821,9.1,0,0.00,2020-2021,EPL
John McGinn,Aston Villa,37,37,"3,330",37.0,3,0.08,2020-2021,EPL
David McGoldrick,Sheffield Utd,35,28,"2,397",26.6,8,0.30,2020-2021,EPL
Dwight McNeil,Burnley,36,34,"3,069",34.1,2,0.06,2020-2021,EPL
Scott McTominay,Manchester Utd,32,24,"2,129",23.7,4,0.17,2020-2021,EPL
Ben Mee,Burnley,30,30,"2,693",29.9,2,0.07,2020-2021,EPL
Hannibal Mejbri,Manchester Utd,1,0,9,0.1,0,0.00,2020-2021,EPL
Benjamin Mendy,Manchester City,13,11,953,10.6,2,0.19,2020-2021,EPL
Edouard Mendy,Chelsea,31,31,"2,745",30.5,0,0.00,2020-2021,EPL
Nampalys Mendy,Leicester City,23,15,"1,459",16.2,0,0.00,2020-2021,EPL
Illan Meslier,Leeds United,35,35,"3,150",35.0,0,0.00,2020-2021,EPL
Luka Milivojević,Crystal Palace,31,27,"2,359",26.2,1,0.04,2020-2021,EPL
James Milner,Liverpool,26,11,"1,070",11.9,0,0.00,2020-2021,EPL
Yerry Mina,Everton,24,23,"1,937",21.5,2,0.09,2020-2021,EPL
Takumi Minamino,Southampton,10,9,711,7.9,2,0.25,2020-2021,EPL
Takumi Minamino,Liverpool,9,2,293,3.3,1,0.31,2020-2021,EPL
Tyrone Mings,Aston Villa,36,36,"3,194",35.5,2,0.06,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Tyrick Mitchell,Crystal Palace,19,19,"1,710",19.0,1,0.05,2020-2021,EPL
Aleksandar Mitrović,Fulham,27,13,"1,402",15.6,3,0.19,2020-2021,EPL
Jakub Moder,Brighton,12,7,647,7.2,0,0.00,2020-2021,EPL
Jayson Molumby,Brighton,1,0,1,0.0,0,0.00,2020-2021,EPL
Wesley Moraes,Aston Villa,3,0,18,0.2,0,0.00,2020-2021,EPL
Wes Morgan,Leicester City,3,0,18,0.2,0,0.00,2020-2021,EPL
Mason Mount,Chelsea,36,32,"2,890",32.1,6,0.19,2020-2021,EPL
Lucas Moura,Tottenham,30,14,"1,411",15.7,3,0.19,2020-2021,EPL
Lys Mousset,Sheffield Utd,11,2,296,3.3,0,0.00,2020-2021,EPL
João Moutinho,Wolves,33,28,"2,528",28.1,1,0.04,2020-2021,EPL
Joel Mumbongo,Burnley,4,0,40,0.4,0,0.00,2020-2021,EPL
Jacob Murphy,Newcastle Utd,26,17,"1,626",18.1,2,0.11,2020-2021,EPL
Shkodran Mustafi,Arsenal,3,0,47,0.5,0,0.00,2020-2021,EPL
Marvelous Nakamba,Aston Villa,13,9,749,8.3,0,0.00,2020-2021,EPL
Iliman Ndiaye,Sheffield Utd,1,0,12,0.1,0,0.00,2020-2021,EPL
Wilfred Ndidi,Leicester City,26,25,"2,176",24.2,1,0.04,2020-2021,EPL
Tanguy Ndombele,Tottenham,33,28,"2,091",23.2,3,0.13,2020-2021,EPL
Reiss Nelson,Arsenal,2,0,71,0.8,0,0.00,2020-2021,EPL
Pedro Neto,Wolves,31,30,"2,550",28.3,5,0.18,2020-2021,EPL
Rúben Neves,Wolves,36,31,"2,675",29.7,5,0.17,2020-2021,EPL
Eddie Nketiah,Arsenal,17,4,423,4.7,2,0.43,2020-2021,EPL
Niels Nkounkou,Everton,2,1,81,0.9,0,0.00,2020-2021,EPL
Dan Nlundulu,Southampton,13,0,111,1.2,0,0.00,2020-2021,EPL
Mark Noble,West Ham,21,8,712,7.9,0,0.00,2020-2021,EPL
Will Norris,Burnley,2,2,180,2.0,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Oliver Norwood,Sheffield Utd,32,26,"2,220",24.7,0,0.00,2020-2021,EPL
Jack O'Connell,Sheffield Utd,2,2,180,2.0,0,0.00,2020-2021,EPL
Dara O'Shea,West Brom,28,25,"2,102",23.4,0,0.00,2020-2021,EPL
Michael Obafemi,Southampton,4,0,61,0.7,0,0.00,2020-2021,EPL
Denis Odoi,Fulham,3,3,270,3.0,0,0.00,2020-2021,EPL
Angelo Ogbonna,West Ham,28,28,"2,492",27.7,3,0.11,2020-2021,EPL
Robin Olsen,Everton,7,7,630,7.0,0,0.00,2020-2021,EPL
Josh Onomah,Fulham,11,4,374,4.2,0,0.00,2020-2021,EPL
Divock Origi,Liverpool,9,2,186,2.1,0,0.00,2020-2021,EPL
Ben Osborn,Sheffield Utd,24,17,"1,604",17.8,1,0.06,2020-2021,EPL
Owen Otasowie,Wolves,6,2,187,2.1,0,0.00,2020-2021,EPL
Alex Oxlade-Chamberlain,Liverpool,13,2,253,2.8,1,0.36,2020-2021,EPL
