Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Luca Crosta,Cagliari,1,1,90,1.0,0,0.00,2017-2018,Serie A
Juan Cuadrado,Juventus,21,15,"1,353",15.0,4,0.27,2017-2018,Serie A
Patrick Cutrone,Milan,28,17,"1,503",16.7,10,0.60,2017-2018,Serie A
Marco D'Alessandro,Benevento,16,12,"1,043",11.6,1,0.09,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Danilo D'Ambrosio,Inter,34,34,"2,979",33.1,2,0.06,2017-2018,Serie A
Bryan Dabo,Fiorentina,10,6,591,6.6,1,0.15,2017-2018,Serie A
Dario Dainelli,Chievo,21,17,"1,507",16.7,0,0.00,2017-2018,Serie A
Felipe dal Belo,SPAL,30,30,"2,573",28.6,1,0.03,2017-2018,Serie A
Andrea Danzi,Hellas Verona,5,4,393,4.4,0,0.00,2017-2018,Serie A
Sebastien De Maio,Bologna,26,22,"2,053",22.8,2,0.09,2017-2018,Serie A
Rodrigo De Paul,Udinese,37,25,"2,319",25.8,4,0.16,2017-2018,Serie A
Daniele De Rossi,Roma,22,21,"1,829",20.3,1,0.05,2017-2018,Serie A
Mattia De Sciglio,Juventus,12,10,968,10.8,1,0.09,2017-2018,Serie A
Lorenzo De Silvestri,Torino,35,35,"2,955",32.8,5,0.15,2017-2018,Serie A
Grégoire Defrel,Roma,15,5,485,5.4,1,0.19,2017-2018,Serie A
Alessandro Deiola,Cagliari,13,4,449,5.0,0,0.00,2017-2018,Serie A
Lorenzo Del Pinto,Benevento,15,7,760,8.4,0,0.00,2017-2018,Serie A
Cristian Dell'Orco,Sassuolo,8,5,421,4.7,0,0.00,2017-2018,Serie A
Fabio Depaoli,Chievo,19,13,"1,192",13.2,0,0.00,2017-2018,Serie A
Gregory van der Wiel,Cagliari,5,3,288,3.2,0,0.00,2017-2018,Serie A
Daniele Dessena,Cagliari,17,7,573,6.4,0,0.00,2017-2018,Serie A
Mattia Destro,Bologna,26,19,"1,617",18.0,6,0.33,2017-2018,Serie A
Gianluca Di Chiara,Benevento,13,11,"1,007",11.2,0,0.00,2017-2018,Serie A
Federico Di Francesco,Bologna,24,20,"1,591",17.7,1,0.06,2017-2018,Serie A
Davide Di Gennaro,Lazio,2,0,11,0.1,0,0.00,2017-2018,Serie A
Cheick Diabaté,Benevento,11,7,664,7.4,8,1.08,2017-2018,Serie A
Moussa Diaby,Crotone,2,1,69,0.8,0,0.00,2017-2018,Serie A
Amadou Diawara,Napoli,18,5,655,7.3,1,0.14,2017-2018,Serie A
Berat Djimsiti,Benevento,30,30,"2,700",30.0,0,0.00,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Gianluigi Donnarumma,Milan,38,38,"3,420",38.0,0,0.00,2017-2018,Serie A
Godfred Donsah,Bologna,28,20,"1,794",19.9,2,0.10,2017-2018,Serie A
Bartłomiej Drągowski,Fiorentina,3,1,217,2.4,0,0.00,2017-2018,Serie A
Boukary Dramé,SPAL,5,1,95,1.1,0,0.00,2017-2018,Serie A
Alfred Duncan,Sassuolo,26,23,"1,947",21.6,0,0.00,2017-2018,Serie A
Noë Dussenne,Crotone,1,0,84,0.9,0,0.00,2017-2018,Serie A
Paulo Dybala,Juventus,33,26,"2,353",26.1,22,0.84,2017-2018,Serie A
Edin Džeko,Roma,36,33,"3,018",33.5,16,0.48,2017-2018,Serie A
Blerim Džemaili,Bologna,15,14,"1,193",13.3,1,0.08,2017-2018,Serie A
Éder,Inter,29,4,800,8.9,3,0.34,2017-2018,Serie A
Simone Edera,Torino,14,2,327,3.6,1,0.28,2017-2018,Serie A
Valentin Eysseric,Fiorentina,21,8,706,7.8,1,0.13,2017-2018,Serie A
Diego Falcinelli,Fiorentina,12,3,440,4.9,0,0.00,2017-2018,Serie A
Diego Falcinelli,Sassuolo,20,15,"1,314",14.6,2,0.14,2017-2018,Serie A
Cesar Falletti,Bologna,13,1,321,3.6,1,0.28,2017-2018,Serie A
Iago Falque,Torino,37,34,"2,821",31.3,12,0.38,2017-2018,Serie A
Paolo Faragò,Cagliari,35,25,"2,457",27.3,2,0.07,2017-2018,Serie A
Davide Faraoni,Crotone,28,18,"1,754",19.5,2,0.10,2017-2018,Serie A
Mohamed Fares,Hellas Verona,30,29,"2,604",28.9,0,0.00,2017-2018,Serie A
Diego Farias,Cagliari,28,14,"1,609",17.9,1,0.06,2017-2018,Serie A
Federico Fazio,Roma,34,32,"2,922",32.5,2,0.06,2017-2018,Serie A
Luiz Felipe,Lazio,18,12,"1,168",13.0,0,0.00,2017-2018,Serie A
Alex Ferrari,Hellas Verona,25,25,"2,136",23.7,1,0.04,2017-2018,Serie A
Gian Filippo Felicioli,Hellas Verona,6,2,277,3.1,0,0.00,2017-2018,Serie A
Sergio Floccari,SPAL,20,9,883,9.8,3,0.31,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Alessandro Florenzi,Roma,32,26,"2,387",26.5,1,0.04,2017-2018,Serie A
Seko Fofana,Udinese,27,22,"1,868",20.8,3,0.14,2017-2018,Serie A
Marco Fossati,Hellas Verona,17,11,"1,101",12.2,0,0.00,2017-2018,Serie A
Remo Freuler,Atalanta,35,33,"3,006",33.4,5,0.15,2017-2018,Serie A
Roberto Gagliardini,Inter,30,23,"1,988",22.1,0,0.00,2017-2018,Serie A
Andrey Galabinov,Genoa,20,12,"1,129",12.5,3,0.24,2017-2018,Serie A
Alessandro Gamberini,Chievo,23,20,"1,815",20.2,0,0.00,2017-2018,Serie A
Luca Garritano,Chievo,11,0,189,2.1,0,0.00,2017-2018,Serie A
Bruno Gaspar,Fiorentina,15,6,781,8.7,0,0.00,2017-2018,Serie A
Gianluca Gaudino,Chievo,2,0,18,0.2,0,0.00,2017-2018,Serie A
Marcello Gazzola,Sassuolo,9,9,739,8.2,0,0.00,2017-2018,Serie A
Santiago Gentiletti,Genoa,4,3,291,3.2,0,0.00,2017-2018,Serie A
Gerson,Roma,24,8,909,10.1,2,0.20,2017-2018,Serie A
Faouzi Ghoulam,Napoli,11,11,985,10.9,2,0.18,2017-2018,Serie A
Emanuele Giaccherini,Chievo,13,11,903,10.0,3,0.30,2017-2018,Serie A
Emanuele Giaccherini,Napoli,4,0,64,0.7,0,0.00,2017-2018,Serie A
Niccolò Giannetti,Cagliari,8,3,293,3.3,0,0.00,2017-2018,Serie A
Massimo Gobbi,Chievo,24,23,"2,048",22.8,0,0.00,2017-2018,Serie A
Edoardo Goldaniga,Sassuolo,13,13,"1,153",12.8,1,0.08,2017-2018,Serie A
Pierluigi Gollini,Atalanta,7,7,622,6.9,0,0.00,2017-2018,Serie A
Papu Gómez,Atalanta,33,31,"2,750",30.6,6,0.20,2017-2018,Serie A
Alfred Gomis,SPAL,26,25,"2,261",25.1,0,0.00,2017-2018,Serie A
Maxime Gonalons,Roma,16,12,"1,096",12.2,0,0.00,2017-2018,Serie A
Giancarlo González,Bologna,22,22,"1,857",20.6,0,0.00,2017-2018,Serie A
Robin Gosens,Atalanta,21,17,"1,451",16.1,1,0.06,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Alberto Grassi,SPAL,28,26,"2,253",25.0,3,0.12,2017-2018,Serie A
Andrew Gravillon,Benevento,2,1,82,0.9,0,0.00,2017-2018,Serie A
Guilherme,Benevento,12,11,944,10.5,2,0.19,2017-2018,Serie A
Samuel Gustafson,Torino,4,0,77,0.9,0,0.00,2017-2018,Serie A
Bright Gyamfi,Benevento,9,2,326,3.6,0,0.00,2017-2018,Serie A
Nicolas Haas,Atalanta,9,1,171,1.9,0,0.00,2017-2018,Serie A
Emil Hallfreðsson,Udinese,19,8,764,8.5,0,0.00,2017-2018,Serie A
Marek Hamšík,Napoli,38,32,"2,371",26.3,7,0.27,2017-2018,Serie A
Samir Handanović,Inter,38,38,"3,420",38.0,0,0.00,2017-2018,Serie A
Hans Hateboer,Atalanta,33,26,"2,398",26.6,0,0.00,2017-2018,Serie A
Filip Helander,Bologna,29,27,"2,499",27.8,0,0.00,2017-2018,Serie A
Dalbert Henrique,Inter,13,5,531,5.9,0,0.00,2017-2018,Serie A
Përparim Hetemaj,Chievo,32,27,"2,415",26.8,3,0.11,2017-2018,Serie A
Thomas Heurtaux,Hellas Verona,17,16,"1,392",15.5,0,0.00,2017-2018,Serie A
Gonzalo Higuaín,Juventus,35,32,"2,815",31.3,16,0.51,2017-2018,Serie A
Oscar Hiljemark,Genoa,15,15,"1,279",14.2,0,0.00,2017-2018,Serie A
Benedikt Höwedes,Juventus,3,3,247,2.7,1,0.36,2017-2018,Serie A
Vitor Hugo,Fiorentina,19,13,"1,208",13.4,1,0.07,2017-2018,Serie A
Elseid Hysaj,Napoli,35,35,"3,125",34.7,0,0.00,2017-2018,Serie A
Mauro Icardi,Inter,34,34,"2,958",32.9,29,0.88,2017-2018,Serie A
Pietro Iemmello,Benevento,16,12,880,9.8,2,0.20,2017-2018,Serie A
Josip Iličić,Atalanta,31,21,"2,002",22.2,11,0.49,2017-2018,Serie A
Ciro Immobile,Lazio,33,33,"2,683",29.8,29,0.97,2017-2018,Serie A
Svante Ingelsson,Udinese,7,3,325,3.6,1,0.28,2017-2018,Serie A
Roberto Inglese,Chievo,34,33,"2,782",30.9,12,0.39,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Lorenzo Insigne,Napoli,37,36,"3,090",34.3,8,0.23,2017-2018,Serie A
Artur Ioniță,Cagliari,36,31,"2,669",29.7,0,0.00,2017-2018,Serie A
Armando Izzo,Genoa,16,16,"1,387",15.4,1,0.06,2017-2018,Serie A
Jakub Jankto,Udinese,36,28,"2,654",29.5,4,0.14,2017-2018,Serie A
Paweł Jaroszyński,Chievo,11,9,809,9.0,0,0.00,2017-2018,Serie A
Juan Jesus,Roma,22,18,"1,658",18.4,0,0.00,2017-2018,Serie A
Jorginho,Napoli,33,33,"2,650",29.4,2,0.07,2017-2018,Serie A
Mariano Julio Izco,Crotone,5,2,178,2.0,0,0.00,2017-2018,Serie A
Nikola Kalinić,Milan,31,20,"1,812",20.1,6,0.30,2017-2018,Serie A
Mamadou Kanouté,Benevento,2,0,32,0.4,0,0.00,2017-2018,Serie A
Yann Karamoh,Inter,16,4,489,5.4,1,0.18,2017-2018,Serie A
Rick Karsdorp,Roma,1,1,81,0.9,0,0.00,2017-2018,Serie A
Moise Kean,Hellas Verona,19,12,"1,131",12.6,4,0.32,2017-2018,Serie A
Cheick Keita,Bologna,3,1,127,1.4,0,0.00,2017-2018,Serie A
Franck Kessié,Milan,37,37,"3,264",36.3,5,0.14,2017-2018,Serie A
Sami Khedira,Juventus,26,24,"1,912",21.2,9,0.42,2017-2018,Serie A
Aleksandar Kolarov,Roma,35,34,"3,060",34.0,2,0.06,2017-2018,Serie A
Kalidou Koulibaly,Napoli,35,35,"3,066",34.1,5,0.15,2017-2018,Serie A
Dawid Kownacki,Sampdoria,22,6,823,9.1,5,0.55,2017-2018,Serie A
Emil Krafth,Bologna,12,10,946,10.5,0,0.00,2017-2018,Serie A
Oliver Kragl,Crotone,5,0,99,1.1,0,0.00,2017-2018,Serie A
Ladislav Krejčí,Bologna,12,2,397,4.4,0,0.00,2017-2018,Serie A
Jasmin Kurtić,SPAL,16,16,"1,440",16.0,1,0.06,2017-2018,Serie A
Jasmin Kurtić,Atalanta,14,7,662,7.4,2,0.27,2017-2018,Serie A
Han Kwang-song,Cagliari,7,3,277,3.1,0,0.00,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Eugenio Lamanna,Genoa,1,1,90,1.0,0,0.00,2017-2018,Serie A
Gianluca Lapadula,Genoa,28,13,"1,495",16.6,6,0.36,2017-2018,Serie A
Danilo Larangeira,Udinese,32,32,"2,775",30.8,1,0.03,2017-2018,Serie A
Kevin Lasagna,Udinese,29,26,"2,130",23.7,12,0.51,2017-2018,Serie A
Vincent Laurini,Fiorentina,22,20,"1,608",17.9,0,0.00,2017-2018,Serie A
Diego Laxalt,Genoa,32,32,"2,806",31.2,3,0.10,2017-2018,Serie A
Achraf Lazaar,Benevento,9,6,478,5.3,1,0.19,2017-2018,Serie A
Darko Lazović,Genoa,21,12,"1,242",13.8,0,0.00,2017-2018,Serie A
Manuel Lazzari,SPAL,36,36,"3,116",34.6,2,0.06,2017-2018,Serie A
Lucas Leiva,Lazio,36,35,"2,882",32.0,2,0.06,2017-2018,Serie A
Mauricio Lemos,Sassuolo,8,8,701,7.8,1,0.13,2017-2018,Serie A
Mehdi Léris,Chievo,4,0,42,0.5,0,0.00,2017-2018,Serie A
Gaetano Letizia,Benevento,29,25,"2,141",23.8,1,0.04,2017-2018,Serie A
Timo Letschert,Sassuolo,7,5,416,4.6,0,0.00,2017-2018,Serie A
Stephan Lichtsteiner,Juventus,27,21,"1,704",18.9,0,0.00,2017-2018,Serie A
Karol Linetty,Sampdoria,29,21,"2,139",23.8,3,0.13,2017-2018,Serie A
Pol Lirola,Sassuolo,24,22,"2,025",22.5,0,0.00,2017-2018,Serie A
Adem Ljajić,Torino,27,23,"2,166",24.1,6,0.25,2017-2018,Serie A
Simone Lo Faso,Fiorentina,2,0,36,0.4,0,0.00,2017-2018,Serie A
Manuel Locatelli,Milan,21,5,684,7.6,0,0.00,2017-2018,Serie A
Cristiano Lombardi,Benevento,17,13,"1,112",12.4,0,0.00,2017-2018,Serie A
Lisandro López,Inter,1,0,45,0.5,0,0.00,2017-2018,Serie A
Maxi López,Udinese,28,20,"1,684",18.7,2,0.11,2017-2018,Serie A
Fabio Lucioni,Benevento,8,8,720,8.0,0,0.00,2017-2018,Serie A
José Luis Palomino,Atalanta,26,22,"1,979",22.0,1,0.05,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Everton Luiz,SPAL,11,7,642,7.1,0,0.00,2017-2018,Serie A
Jordan Lukaku,Lazio,30,10,"1,355",15.1,1,0.07,2017-2018,Serie A
Senad Lulić,Lazio,35,30,"2,426",27.0,3,0.11,2017-2018,Serie A
Lyanco,Torino,4,4,316,3.5,0,0.00,2017-2018,Serie A
Charalambos Lykogiannis,Cagliari,11,8,687,7.6,0,0.00,2017-2018,Serie A
Christian Maggio,Napoli,13,6,641,7.1,0,0.00,2017-2018,Serie A
Francesco Magnanelli,Sassuolo,32,30,"2,494",27.7,0,0.00,2017-2018,Serie A
Domenico Maietta,Bologna,7,6,468,5.2,0,0.00,2017-2018,Serie A
Nikola Maksimović,Napoli,2,1,96,1.1,0,0.00,2017-2018,Serie A
Gianluca Mancini,Atalanta,11,8,684,7.6,1,0.13,2017-2018,Serie A
Rolando Mandragora,Crotone,36,36,"3,240",36.0,2,0.06,2017-2018,Serie A
Mario Mandžukić,Juventus,32,27,"2,324",25.8,5,0.19,2017-2018,Serie A
Kostas Manolas,Roma,29,27,"2,338",26.0,2,0.08,2017-2018,Serie A
Gabriele Marchegiani,SPAL,1,0,1,0.0,0,0.00,2017-2018,Serie A
Claudio Marchisio,Juventus,15,9,817,9.1,0,0.00,2017-2018,Serie A
Gian Marco Ferrari,Sampdoria,30,29,"2,645",29.4,2,0.07,2017-2018,Serie A
João Mário,Inter,14,5,554,6.2,0,0.00,2017-2018,Serie A
Bruno Martella,Crotone,30,30,"2,616",29.1,1,0.03,2017-2018,Serie A
Adam Marušić,Lazio,32,28,"2,523",28.0,3,0.11,2017-2018,Serie A
Andrea Masiello,Atalanta,31,30,"2,707",30.1,4,0.13,2017-2018,Serie A
Adam Masina,Bologna,34,33,"2,830",31.4,0,0.00,2017-2018,Serie A
Ryder Matos,Udinese,4,1,170,1.9,0,0.00,2017-2018,Serie A
Ryder Matos,Hellas Verona,14,11,978,10.9,0,0.00,2017-2018,Serie A
Alessandro Matri,Sassuolo,23,7,914,10.2,3,0.30,2017-2018,Serie A
Federico Mattiello,SPAL,29,24,"2,204",24.5,0,0.00,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Blaise Matuidi,Juventus,32,27,"2,354",26.2,3,0.11,2017-2018,Serie A
José Mauri,Milan,1,0,13,0.1,0,0.00,2017-2018,Serie A
Maurício,Lazio,1,0,5,0.1,0,0.00,2017-2018,Serie A
Luca Mazzitelli,Sassuolo,20,10,"1,017",11.3,0,0.00,2017-2018,Serie A
Ibrahima Mbaye,Bologna,25,18,"1,760",19.6,1,0.05,2017-2018,Serie A
Iuri Medeiros,Genoa,11,7,641,7.1,2,0.28,2017-2018,Serie A
Riccardo Meggiorini,Chievo,15,10,786,8.7,0,0.00,2017-2018,Serie A
Ledian Memushaj,Benevento,17,15,"1,258",14.0,0,0.00,2017-2018,Serie A
Alex Meret,SPAL,13,13,"1,158",12.9,0,0.00,2017-2018,Serie A
Dries Mertens,Napoli,38,35,"3,002",33.4,18,0.54,2017-2018,Serie A
Senna Miangue,Cagliari,11,8,805,8.9,0,0.00,2017-2018,Serie A
Francesco Migliore,Genoa,6,4,329,3.7,0,0.00,2017-2018,Serie A
Nikola Milenković,Fiorentina,16,14,"1,254",13.9,0,0.00,2017-2018,Serie A
Arkadiusz Milik,Napoli,15,3,448,5.0,5,1.00,2017-2018,Serie A
Sergej Milinković-Savić,Lazio,35,33,"2,844",31.6,12,0.38,2017-2018,Serie A
Vanja Milinković-Savić,Torino,1,1,90,1.0,0,0.00,2017-2018,Serie A
Miranda,Inter,31,31,"2,726",30.3,0,0.00,2017-2018,Serie A
Antonio Mirante,Bologna,33,33,"2,970",33.0,0,0.00,2017-2018,Serie A
Simone Missiroli,Sassuolo,35,33,"2,918",32.4,1,0.03,2017-2018,Serie A
Cristian Molinaro,Torino,20,17,"1,564",17.4,0,0.00,2017-2018,Serie A
Riccardo Montolivo,Milan,18,12,"1,087",12.1,1,0.08,2017-2018,Serie A
Luca Mora,SPAL,17,10,934,10.4,0,0.00,2017-2018,Serie A
Héctor Moreno,Roma,5,2,230,2.6,0,0.00,2017-2018,Serie A
Emiliano Moretti,Torino,22,19,"1,782",19.8,0,0.00,2017-2018,Serie A
Alessandro Murgia,Lazio,16,9,777,8.6,0,0.00,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Nicola Murru,Sampdoria,20,16,"1,449",16.1,0,0.00,2017-2018,Serie A
Mateo Musacchio,Milan,15,12,"1,202",13.4,0,0.00,2017-2018,Serie A
Yuto Nagatomo,Inter,11,9,790,8.8,0,0.00,2017-2018,Serie A
Ádám Nagy,Bologna,12,8,711,7.9,1,0.13,2017-2018,Serie A
Radja Nainggolan,Roma,31,31,"2,613",29.0,4,0.14,2017-2018,Serie A
Andrea Nalini,Crotone,23,19,"1,638",18.2,0,0.00,2017-2018,Serie A
Nani,Lazio,18,2,387,4.3,3,0.70,2017-2018,Serie A
M'Baye Niang,Torino,26,18,"1,532",17.0,4,0.23,2017-2018,Serie A
Nicolas Nkoulou,Torino,37,37,"3,258",36.2,2,0.06,2017-2018,Serie A
Bram Nuytinck,Udinese,27,26,"2,362",26.2,1,0.04,2017-2018,Serie A
Simeon Nwankwo,Crotone,23,11,"1,219",13.5,7,0.52,2017-2018,Serie A
Joel Obi,Torino,22,16,"1,247",13.9,5,0.36,2017-2018,Serie A
Marios Oikonomou,SPAL,4,2,170,1.9,0,0.00,2017-2018,Serie A
Orji Okwonkwo,Bologna,10,1,265,2.9,3,1.02,2017-2018,Serie A
Maximiliano Olivera,Fiorentina,7,4,412,4.6,0,0.00,2017-2018,Serie A
Stephane Omeonga,Genoa,19,6,797,8.9,0,0.00,2017-2018,Serie A
Riccardo Orsolini,Bologna,8,4,341,3.8,0,0.00,2017-2018,Serie A
Riccardo Orsolini,Atalanta,8,0,125,1.4,0,0.00,2017-2018,Serie A
Adam Ounas,Napoli,7,0,96,1.1,0,0.00,2017-2018,Serie A
Simone Padoin,Cagliari,37,37,"3,103",34.5,1,0.03,2017-2018,Serie A
Rodrigo Palacio,Bologna,28,23,"2,065",22.9,4,0.17,2017-2018,Serie A
Raffaele Palladino,Genoa,4,2,231,2.6,0,0.00,2017-2018,Serie A
Emerson Palmieri,Roma,1,0,16,0.2,0,0.00,2017-2018,Serie A
Simone Palombi,Lazio,1,1,66,0.7,0,0.00,2017-2018,Serie A
Alberto Paloschi,SPAL,36,25,"2,184",24.3,7,0.29,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Goran Pandev,Genoa,32,22,"1,803",20.0,5,0.25,2017-2018,Serie A
Vittorio Parigini,Benevento,21,10,857,9.5,0,0.00,2017-2018,Serie A
Marco Parolo,Lazio,31,30,"2,612",29.0,4,0.14,2017-2018,Serie A
Patric,Lazio,11,4,592,6.6,0,0.00,2017-2018,Serie A
Daniel Pavlović,Crotone,10,8,758,8.4,0,0.00,2017-2018,Serie A
Daniel Pavlović,Sampdoria,1,1,90,1.0,0,0.00,2017-2018,Serie A
Leonardo Pavoletti,Cagliari,33,31,"2,719",30.2,11,0.36,2017-2018,Serie A
Giampaolo Pazzini,Hellas Verona,19,7,992,11.0,4,0.36,2017-2018,Serie A
João Pedro,Cagliari,22,19,"1,656",18.4,5,0.27,2017-2018,Serie A
Gianluca Pegolo,Sassuolo,2,1,104,1.2,0,0.00,2017-2018,Serie A
Pietro Pellegri,Genoa,6,3,282,3.1,2,0.64,2017-2018,Serie A
Lorenzo Pellegrini,Roma,28,22,"1,797",20.0,3,0.15,2017-2018,Serie A
Sergio Pellissier,Chievo,19,2,560,6.2,1,0.16,2017-2018,Serie A
Federico Peluso,Sassuolo,31,28,"2,594",28.8,1,0.03,2017-2018,Serie A
Pedro Pereira,Genoa,6,4,381,4.2,0,0.00,2017-2018,Serie A
Bruno Peres,Roma,18,13,"1,155",12.8,0,0.00,2017-2018,Serie A
Stipe Perica,Udinese,22,9,943,10.5,1,0.10,2017-2018,Serie A
Mattia Perin,Genoa,37,37,"3,330",37.0,0,0.00,2017-2018,Serie A
Ivan Perišić,Inter,37,37,"3,313",36.8,11,0.30,2017-2018,Serie A
Diego Perotti,Roma,25,17,"1,609",17.9,5,0.28,2017-2018,Serie A
Andrea Petagna,Atalanta,29,22,"1,618",18.0,4,0.22,2017-2018,Serie A
Bruno Petković,Hellas Verona,16,10,922,10.2,0,0.00,2017-2018,Serie A
Bruno Petković,Bologna,9,3,329,3.7,0,0.00,2017-2018,Serie A
Germán Pezzella,Fiorentina,34,34,"2,979",33.1,1,0.03,2017-2018,Serie A
Giuseppe Pezzella,Udinese,15,10,903,10.0,0,0.00,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Nicholas Pierini,Sassuolo,3,0,43,0.5,0,0.00,2017-2018,Serie A
Andrea Pinamonti,Inter,1,0,14,0.2,0,0.00,2017-2018,Serie A
Carlo Pinsoglio,Juventus,1,0,28,0.3,0,0.00,2017-2018,Serie A
Fabio Pisacane,Cagliari,24,22,"1,927",21.4,0,0.00,2017-2018,Serie A
Miralem Pjanić,Juventus,31,28,"2,484",27.6,5,0.18,2017-2018,Serie A
Andrea Poli,Bologna,32,32,"2,543",28.3,2,0.07,2017-2018,Serie A
Matteo Politano,Sassuolo,36,33,"2,812",31.2,10,0.32,2017-2018,Serie A
Simone Pontisso,Udinese,1,0,10,0.1,0,0.00,2017-2018,Serie A
Dennis Praet,Sampdoria,32,31,"2,657",29.5,1,0.03,2017-2018,Serie A
Manuel Pucciarelli,Chievo,22,17,"1,380",15.3,2,0.13,2017-2018,Serie A
Christian Puggioni,Benevento,14,14,"1,179",13.1,0,0.00,2017-2018,Serie A
Christian Puggioni,Sampdoria,9,9,810,9.0,0,0.00,2017-2018,Serie A
Erick Pulgar,Bologna,32,31,"2,770",30.8,3,0.10,2017-2018,Serie A
George Pușcaș,Benevento,11,7,702,7.8,1,0.13,2017-2018,Serie A
Fabio Quagliarella,Sampdoria,35,33,"2,719",30.2,19,0.63,2017-2018,Serie A
Ivan Radovanović,Chievo,35,35,"3,140",34.9,1,0.03,2017-2018,Serie A
Ștefan Radu,Lazio,31,31,"2,588",28.8,0,0.00,2017-2018,Serie A
Rafael,Cagliari,10,8,794,8.8,0,0.00,2017-2018,Serie A
Rafinha,Inter,17,12,"1,043",11.6,2,0.17,2017-2018,Serie A
Antonino Ragusa,Sassuolo,30,7,825,9.2,0,0.00,2017-2018,Serie A
Gastón Ramírez,Sampdoria,37,28,"2,214",24.6,3,0.12,2017-2018,Serie A
Andrea Ranocchia,Inter,11,7,627,7.0,2,0.29,2017-2018,Serie A
Vasco Regini,Sampdoria,14,10,"1,077",12.0,0,0.00,2017-2018,Serie A
Pepe Reina,Napoli,37,37,"3,330",37.0,0,0.00,2017-2018,Serie A
Federico Ricci,Crotone,15,10,921,10.2,1,0.10,2017-2018,Serie A
,,,,,,,,2017-2018,Serie A
Federico Ricci,Genoa,5,2,217,2.4,0,0.00,2017-2018,Serie A
Luca Rigoni,Genoa,23,19,"1,574",17.5,2,0.11,2017-2018,Serie A
Nicola Rigoni,Chievo,15,12,933,10.4,0,0.00,2017-2018,Serie A
Tomás Rincón,Torino,36,35,"2,995",33.3,1,0.03,2017-2018,Serie A
Luca Rizzo,SPAL,11,4,488,5.4,2,0.37,2017-2018,Serie A
Ricardo Rodríguez,Milan,34,34,"3,005",33.4,1,0.03,2017-2018,Serie A
Marko Rog,Napoli,28,0,289,3.2,1,0.31,2017-2018,Serie A
Rogério,Sassuolo,13,10,910,10.1,0,0.00,2017-2018,Serie A
Marcus Rohdén,Crotone,26,20,"1,632",18.1,2,0.11,2017-2018,Serie A
Filippo Romagna,Cagliari,23,21,"1,888",21.0,0,0.00,2017-2018,Serie A
Alessio Romagnoli,Milan,28,27,"2,353",26.1,2,0.08,2017-2018,Serie A
